DATE;HOUR;FACT
05.08.2015;15;664,8
05.08.2015;16;1936,8
05.08.2015;17;1131,24
05.08.2015;18;1817,22
05.08.2015;19;1441,26
05.08.2015;20;1197,54
05.08.2015;21;1539,18
05.08.2015;22;1553,94
05.08.2015;23;1205,1
06.08.2015;0;760,74
06.08.2015;1;352,5
06.08.2015;2;988,62
06.08.2015;3;26,04
06.08.2015;4;813,54
06.08.2015;5;588,78
06.08.2015;6;337,32
06.08.2015;7;525,66
06.08.2015;8;232,32
06.08.2015;9;104,04
06.08.2015;10;206,58
06.08.2015;11;126,54
06.08.2015;12;21,36
06.08.2015;13;126,96
06.08.2015;14;407,1
06.08.2015;15;101,58
06.08.2015;16;93,72
06.08.2015;17;657
06.08.2015;18;1086,84
06.08.2015;19;1068,06
06.08.2015;20;1030,68
06.08.2015;21;1427,58
06.08.2015;22;1295,16
06.08.2015;23;1452,12
07.08.2015;0;1402,2
07.08.2015;1;1046,94
07.08.2015;2;334,56
07.08.2015;3;300,84
07.08.2015;4;567
07.08.2015;5;167,58
07.08.2015;6;125,34
07.08.2015;7;180,36
07.08.2015;8;121,56
07.08.2015;9;212,22
07.08.2015;10;181,74
07.08.2015;11;420,96
07.08.2015;12;159,24
07.08.2015;13;334,38
07.08.2015;14;537,36
07.08.2015;15;551,88
07.08.2015;16;153,54
07.08.2015;17;441,6
07.08.2015;18;2182,62
07.08.2015;19;1983,06
07.08.2015;20;1529,94
07.08.2015;21;2198,7
07.08.2015;22;1541,34
07.08.2015;23;929,82
08.08.2015;0;1024,32
08.08.2015;1;1566,9
08.08.2015;2;1560,06
08.08.2015;3;1225,26
08.08.2015;4;1330,2
08.08.2015;5;530,22
08.08.2015;6;568,74
08.08.2015;7;1094,04
08.08.2015;8;931,26
08.08.2015;9;1932,18
08.08.2015;10;1789,38
08.08.2015;11;1375,02
08.08.2015;12;1375,32
08.08.2015;13;1380,54
08.08.2015;14;1669,98
08.08.2015;15;2020,56
08.08.2015;16;1643,34
08.08.2015;17;1728,24
08.08.2015;18;753,72
08.08.2015;19;392,82
08.08.2015;20;354,24
08.08.2015;21;352,2
08.08.2015;22;219,42
08.08.2015;23;292,14
09.08.2015;0;449,94
09.08.2015;1;104,1
09.08.2015;2;178,5
09.08.2015;3;42,84
09.08.2015;4;265,62
09.08.2015;5;389,16
09.08.2015;6;307,08
09.08.2015;7;86,28
09.08.2015;8;403,08
09.08.2015;9;1600,92
09.08.2015;10;3140,04
09.08.2015;11;2749,98
09.08.2015;12;2631,24
09.08.2015;13;2949,84
09.08.2015;14;2556,78
09.08.2015;15;2578,98
09.08.2015;16;2824,02
09.08.2015;17;2842,8
09.08.2015;18;2666,58
09.08.2015;19;2445,24
09.08.2015;20;2313,18
09.08.2015;21;3002,46
09.08.2015;22;2872,2
09.08.2015;23;1920,78
10.08.2015;0;1507,5
10.08.2015;1;1356,12
10.08.2015;2;647,34
10.08.2015;3;2569,8
10.08.2015;4;2619,72
10.08.2015;5;2815,44
10.08.2015;6;1926
10.08.2015;7;2448,48
10.08.2015;8;169,56
10.08.2015;9;313,2
10.08.2015;10;215,94
10.08.2015;11;645,24
10.08.2015;12;1335,06
10.08.2015;13;2625,3
10.08.2015;14;1120,2
10.08.2015;15;1686,12
10.08.2015;16;1609,5
10.08.2015;17;805,2
10.08.2015;18;1714,14
10.08.2015;19;1827,48
10.08.2015;20;675,24
10.08.2015;21;1524,3
10.08.2015;22;2450,34
10.08.2015;23;1676,88
11.08.2015;0;1657,14
11.08.2015;1;1291,86
11.08.2015;2;1489,26
11.08.2015;3;1370,04
11.08.2015;4;1451,76
11.08.2015;5;1102,32
11.08.2015;6;1236,84
11.08.2015;7;340,38
11.08.2015;8;233,64
11.08.2015;9;1228,74
11.08.2015;10;2186,1
11.08.2015;11;1664,04
11.08.2015;12;1527,48
11.08.2015;13;2353,86
11.08.2015;14;2347,74
11.08.2015;15;2912,16
11.08.2015;16;2317,62
11.08.2015;17;1884,3
11.08.2015;18;1121,46
11.08.2015;19;1123,08
11.08.2015;20;1139,64
11.08.2015;21;1285,38
11.08.2015;22;988,38
11.08.2015;23;1264,98
12.08.2015;0;1017,84
12.08.2015;1;969,96
12.08.2015;2;1394,16
12.08.2015;3;1157,04
12.08.2015;4;1002,96
12.08.2015;5;1137,66
12.08.2015;6;312,36
12.08.2015;7;334,62
12.08.2015;8;43,44
12.08.2015;9;640,86
12.08.2015;10;393,3
12.08.2015;11;168,24
12.08.2015;12;457,38
12.08.2015;13;646,98
12.08.2015;14;90,48
12.08.2015;15;718,2
12.08.2015;16;1362,48
12.08.2015;17;2809,56
12.08.2015;18;1701,12
12.08.2015;19;1055,04
12.08.2015;20;493,86
12.08.2015;21;447
12.08.2015;22;232,74
12.08.2015;23;295,38
13.08.2015;0;109,38
13.08.2015;1;459
13.08.2015;2;167,16
13.08.2015;3;72,3
13.08.2015;4;204,66
13.08.2015;5;143,58
13.08.2015;6;332,22
13.08.2015;7;124,5
13.08.2015;8;468,84
13.08.2015;9;170,76
13.08.2015;10;189,06
13.08.2015;11;104,76
13.08.2015;12;68,04
13.08.2015;13;120,3
13.08.2015;14;75,18
13.08.2015;15;339,9
13.08.2015;16;701,22
13.08.2015;17;869,94
13.08.2015;18;1493,4
13.08.2015;19;1328,22
13.08.2015;20;2046
13.08.2015;21;2414,1
13.08.2015;22;2541,54
13.08.2015;23;2260,56
14.08.2015;0;2462,76
14.08.2015;1;2106,24
14.08.2015;2;2342,88
14.08.2015;3;2589,9
14.08.2015;4;2140,92
14.08.2015;5;1900,5
14.08.2015;6;1646,16
14.08.2015;7;1791,24
14.08.2015;8;1659,42
14.08.2015;9;21,9
14.08.2015;10;591,24
14.08.2015;11;868,44
14.08.2015;12;1512,6
14.08.2015;13;593,28
14.08.2015;14;1313,82
14.08.2015;15;2630,52
14.08.2015;16;2805,42
14.08.2015;17;2562,24
14.08.2015;18;1972,68
14.08.2015;19;1260,66
14.08.2015;20;1190,58
14.08.2015;21;1502,22
14.08.2015;22;1623,66
14.08.2015;23;2108,82
15.08.2015;0;1382,46
15.08.2015;1;1297,5
15.08.2015;2;1371,9
15.08.2015;3;1531,56
15.08.2015;4;1856,64
15.08.2015;5;1259,82
15.08.2015;6;524,04
15.08.2015;7;95,28
15.08.2015;8;351,42
15.08.2015;9;2439,48
15.08.2015;10;2903,16
15.08.2015;11;2530,14
15.08.2015;12;2292,36
15.08.2015;13;2530,86
15.08.2015;14;3011,76
15.08.2015;15;3206,16
15.08.2015;16;3155,76
15.08.2015;17;2547,84
15.08.2015;18;2171,88
15.08.2015;19;1861,8
15.08.2015;20;1945,32
15.08.2015;21;1611,6
15.08.2015;22;1461,12
15.08.2015;23;1595,88
16.08.2015;0;2033,52
16.08.2015;1;2282,7
16.08.2015;2;1963,32
16.08.2015;3;1938,3
16.08.2015;4;1963,8
16.08.2015;5;2196,96
16.08.2015;6;1757,4
16.08.2015;7;1156,08
16.08.2015;8;981,78
16.08.2015;9;1513,2
16.08.2015;10;1474,68
16.08.2015;11;1235,04
16.08.2015;12;965,34
16.08.2015;13;1506,18
16.08.2015;14;1729,98
16.08.2015;15;1153,14
16.08.2015;16;976,8
16.08.2015;17;1656,48
16.08.2015;18;1122,12
16.08.2015;19;1011,54
16.08.2015;20;1173,54
16.08.2015;21;1403,82
16.08.2015;22;1443,6
16.08.2015;23;1363,5
17.08.2015;0;1621,68
17.08.2015;1;1991,52
17.08.2015;2;1730,88
17.08.2015;3;1800,48
17.08.2015;4;1545,9
17.08.2015;5;1548,18
17.08.2015;6;1190,82
17.08.2015;7;1656,54
17.08.2015;8;343,68
17.08.2015;9;248,1
17.08.2015;10;435,06
17.08.2015;11;1787,64
17.08.2015;12;2303,76
17.08.2015;13;2616,96
17.08.2015;14;2436,54
17.08.2015;15;2991,42
17.08.2015;16;2037,06
17.08.2015;17;2240,22
17.08.2015;18;1642,26
17.08.2015;19;1410,12
17.08.2015;20;1086,12
17.08.2015;21;1566,9
17.08.2015;22;1258,32
17.08.2015;23;1536,3
18.08.2015;0;1616,64
18.08.2015;1;1146,24
18.08.2015;2;693,42
18.08.2015;3;160,26
18.08.2015;4;1014,84
18.08.2015;5;989,7
18.08.2015;6;452,88
18.08.2015;7;89,4
18.08.2015;8;251,58
18.08.2015;9;351,48
18.08.2015;10;444
18.08.2015;11;397,98
18.08.2015;12;450,6
18.08.2015;13;843,54
18.08.2015;14;823,92
18.08.2015;15;882,6
18.08.2015;16;1034,16
18.08.2015;17;1693,92
18.08.2015;18;1461,12
18.08.2015;19;1269,72
18.08.2015;20;1039,62
18.08.2015;21;1292,52
18.08.2015;22;852,96
18.08.2015;23;1018,32
19.08.2015;0;969,78
19.08.2015;1;779,22
19.08.2015;2;1349,82
19.08.2015;3;4,92
19.08.2015;4;274,8
19.08.2015;5;100,08
19.08.2015;6;186,48
19.08.2015;7;307,74
19.08.2015;8;857,58
19.08.2015;9;1180,68
19.08.2015;10;884,28
19.08.2015;11;743,34
19.08.2015;12;79,74
19.08.2015;13;559,56
19.08.2015;14;952,98
19.08.2015;15;2147,58
19.08.2015;16;149,94
19.08.2015;17;360,96
19.08.2015;18;430,44
19.08.2015;19;1642,02
19.08.2015;20;1585,68
19.08.2015;21;1646,76
19.08.2015;22;1420,74
19.08.2015;23;1489,68
20.08.2015;0;642,66
20.08.2015;1;205,14
20.08.2015;2;664,8
20.08.2015;3;147,54
20.08.2015;4;28,62
20.08.2015;5;72
20.08.2015;6;295,8
20.08.2015;7;168,36
20.08.2015;8;160,8
20.08.2015;9;758,82
20.08.2015;10;436,08
20.08.2015;11;518,88
20.08.2015;12;308,88
20.08.2015;13;444,84
20.08.2015;14;733,74
20.08.2015;15;771,54
20.08.2015;16;526,8
20.08.2015;17;1490,28
20.08.2015;18;1547,82
20.08.2015;19;961,68
20.08.2015;20;1397,16
20.08.2015;21;1528,98
20.08.2015;22;2235,84
20.08.2015;23;2186,4
21.08.2015;0;2490,54
21.08.2015;1;2562,3
21.08.2015;2;2208,84
21.08.2015;3;2032,38
21.08.2015;4;1931,16
21.08.2015;5;2110,32
21.08.2015;6;1748,58
21.08.2015;7;1684,5
21.08.2015;8;246,78
21.08.2015;9;1184,46
21.08.2015;10;1395,84
21.08.2015;11;726
21.08.2015;12;1094,46
21.08.2015;13;1046,7
21.08.2015;14;177,96
21.08.2015;15;1670,28
21.08.2015;16;2379,72
21.08.2015;17;2425,44
21.08.2015;18;1959,6
21.08.2015;19;1271,64
21.08.2015;20;1016,58
21.08.2015;21;2188,38
21.08.2015;22;1457,7
21.08.2015;23;539,28
22.08.2015;0;854,22
22.08.2015;1;688,5
22.08.2015;2;1100,58
22.08.2015;3;1118,22
22.08.2015;4;1053,3
22.08.2015;5;1067,4
22.08.2015;6;935,28
22.08.2015;7;641,22
22.08.2015;8;759,24
22.08.2015;9;1296,96
22.08.2015;10;695,04
22.08.2015;11;1201,08
22.08.2015;12;972
22.08.2015;13;1325,04
22.08.2015;14;1338,36
22.08.2015;15;1404,48
22.08.2015;16;807,9
22.08.2015;17;1287,6
22.08.2015;18;997,14
22.08.2015;19;765,3
22.08.2015;20;1067,7
22.08.2015;21;1410,54
22.08.2015;22;1225,8
22.08.2015;23;891,18
23.08.2015;0;691,98
23.08.2015;1;988,86
23.08.2015;2;1259,64
23.08.2015;3;1080,12
23.08.2015;4;1218,12
23.08.2015;5;1010,28
23.08.2015;6;457,38
23.08.2015;7;759,72
23.08.2015;8;1145,22
23.08.2015;9;1924,98
23.08.2015;10;2194,8
23.08.2015;11;2466,36
23.08.2015;12;1656,3
23.08.2015;13;2125,2
23.08.2015;14;2004,36
23.08.2015;15;1987,32
23.08.2015;16;1129,68
23.08.2015;17;822,96
23.08.2015;18;1048,14
23.08.2015;19;1056,66
23.08.2015;20;996,3
23.08.2015;21;1396,38
23.08.2015;22;1065,54
23.08.2015;23;1448,1
24.08.2015;0;1269,66
24.08.2015;1;1333,14
24.08.2015;2;1242,6
24.08.2015;3;923,16
24.08.2015;4;1040,58
24.08.2015;5;1024,86
24.08.2015;6;721,26
24.08.2015;7;835,5
24.08.2015;8;122,58
24.08.2015;9;237,78
24.08.2015;10;2306,28
24.08.2015;11;6746,46
24.08.2015;12;7109,16
24.08.2015;13;3340,68
24.08.2015;14;2095,26
24.08.2015;15;2111,1
24.08.2015;16;2068,44
24.08.2015;17;1933,56
24.08.2015;18;285,36
24.08.2015;19;77,82
24.08.2015;20;272,64
24.08.2015;21;409,44
24.08.2015;22;317,16
24.08.2015;23;252,06
25.08.2015;0;273,66
25.08.2015;1;262,56
25.08.2015;2;336
25.08.2015;3;205,5
25.08.2015;4;357,24
25.08.2015;5;164,52
25.08.2015;6;193,86
25.08.2015;7;326,7
25.08.2015;8;121,5
25.08.2015;9;436,26
25.08.2015;10;673,38
25.08.2015;11;213,72
25.08.2015;12;262,5
25.08.2015;13;335,28
25.08.2015;14;669,24
25.08.2015;15;340,86
25.08.2015;16;265,26
25.08.2015;17;228
25.08.2015;18;233,58
25.08.2015;19;94,68
25.08.2015;20;491,34
25.08.2015;21;473,52
25.08.2015;22;42,24
25.08.2015;23;323,1
26.08.2015;0;538,2
26.08.2015;1;447,9
26.08.2015;2;655,68
26.08.2015;3;906,24
26.08.2015;4;1061,82
26.08.2015;5;704,64
26.08.2015;6;631,44
26.08.2015;7;532,5
26.08.2015;8;360,06
26.08.2015;9;319,32
26.08.2015;10;454,74
26.08.2015;11;214,74
26.08.2015;12;74,82
26.08.2015;13;156,36
26.08.2015;14;412,56
26.08.2015;15;139,44
26.08.2015;16;108,84
26.08.2015;17;545,58
26.08.2015;18;257,82
26.08.2015;19;182,58
26.08.2015;20;40,38
26.08.2015;21;227,94
26.08.2015;22;402,3
26.08.2015;23;469,8
27.08.2015;0;39,06
27.08.2015;1;829,08
27.08.2015;2;542,82
27.08.2015;3;2,52
27.08.2015;4;178,2
27.08.2015;5;164,88
27.08.2015;6;243,84
27.08.2015;7;171,6
27.08.2015;8;369,66
27.08.2015;9;302,94
27.08.2015;10;133,56
27.08.2015;11;359,82
27.08.2015;12;123,84
27.08.2015;13;199,68
27.08.2015;14;449,34
27.08.2015;15;363,9
27.08.2015;16;300,48
27.08.2015;17;387
27.08.2015;18;161,22
27.08.2015;19;279,78
27.08.2015;20;37,02
27.08.2015;21;48,36
27.08.2015;22;68,22
27.08.2015;23;59,4
28.08.2015;0;181,02
28.08.2015;1;413,76
28.08.2015;2;656,82
28.08.2015;3;132,24
28.08.2015;4;169,74
28.08.2015;5;238,5
28.08.2015;6;187,8
28.08.2015;7;44,52
28.08.2015;8;70,8
28.08.2015;9;197,58
28.08.2015;10;1086,42
28.08.2015;11;125,4
28.08.2015;12;242,04
28.08.2015;13;467,76
28.08.2015;14;501,78
28.08.2015;15;374,7
28.08.2015;16;439,68
28.08.2015;17;147
28.08.2015;18;384,72
28.08.2015;19;122,88
28.08.2015;20;452,04
28.08.2015;21;322,32
28.08.2015;22;183,72
28.08.2015;23;88,2
29.08.2015;0;370,56
29.08.2015;1;242,58
29.08.2015;2;473,52
29.08.2015;3;38,34
29.08.2015;4;577,44
29.08.2015;5;366,96
29.08.2015;6;127,38
29.08.2015;7;224,88
29.08.2015;8;467,58
29.08.2015;9;534,42
29.08.2015;10;138,06
29.08.2015;11;658,14
29.08.2015;12;150,66
29.08.2015;13;121,08
29.08.2015;14;360,84
29.08.2015;15;214,2
29.08.2015;16;28,32
29.08.2015;17;31,62
29.08.2015;18;37,44
29.08.2015;19;105,3
29.08.2015;20;498,24
29.08.2015;21;646,44
29.08.2015;22;384,3
29.08.2015;23;720,24
30.08.2015;0;15,24
30.08.2015;1;708,42
30.08.2015;2;465,84
30.08.2015;3;355,26
30.08.2015;4;686,94
30.08.2015;5;379,62
30.08.2015;6;292,2
30.08.2015;7;358,62
30.08.2015;8;370,62
30.08.2015;9;892,98
30.08.2015;10;219,18
30.08.2015;11;258,06
30.08.2015;12;180,12
30.08.2015;13;124,8
30.08.2015;14;188,46
30.08.2015;15;142,62
30.08.2015;16;179,82
30.08.2015;17;33,18
30.08.2015;18;297,96
30.08.2015;19;124,56
30.08.2015;20;97,32
30.08.2015;21;826,56
30.08.2015;22;120
30.08.2015;23;110,34
31.08.2015;0;36,48
31.08.2015;1;234,9
31.08.2015;2;259,08
31.08.2015;3;59,34
31.08.2015;4;148,74
31.08.2015;5;7,08
31.08.2015;6;65,16
31.08.2015;7;268,86
31.08.2015;8;90,12
31.08.2015;9;337,2
31.08.2015;10;440,58
31.08.2015;11;187,14
31.08.2015;12;333,18
31.08.2015;13;477,66
31.08.2015;14;1319,52
31.08.2015;15;981,18
31.08.2015;16;267
31.08.2015;17;118,2
31.08.2015;18;682,68
31.08.2015;19;383,4
31.08.2015;20;126,24
31.08.2015;21;230,82
31.08.2015;22;95,34
31.08.2015;23;242,22
01.10.2015;0;178,08
01.10.2015;1;74,52
01.10.2015;2;138,24
01.10.2015;3;782,82
01.10.2015;4;337,62
01.10.2015;5;887,22
01.10.2015;6;382,26
01.10.2015;7;197,04
01.10.2015;8;244,74
01.10.2015;9;762,96
01.10.2015;10;995,16
01.10.2015;11;270,66
01.10.2015;12;391,86
01.10.2015;13;645,9
01.10.2015;14;785,64
01.10.2015;15;280,5
01.10.2015;16;420,24
01.10.2015;17;670,74
01.10.2015;18;2814,96
01.10.2015;19;1821,66
01.10.2015;20;1878,78
01.10.2015;21;1785,42
01.10.2015;22;1347,18
01.10.2015;23;1453,92
02.10.2015;0;1629,54
02.10.2015;1;1319,94
02.10.2015;2;1510,56
02.10.2015;3;1759,74
02.10.2015;4;1965,6
02.10.2015;5;1746,48
02.10.2015;6;1479,36
02.10.2015;7;1279,68
02.10.2015;8;647,7
02.10.2015;9;365,7
02.10.2015;10;300,84
02.10.2015;11;541,56
02.10.2015;12;667,86
02.10.2015;13;2410,44
02.10.2015;14;2514,3
02.10.2015;15;2288,04
02.10.2015;16;2746,08
02.10.2015;17;2880,6
02.10.2015;18;2561,64
02.10.2015;19;2184,6
02.10.2015;20;2134,98
02.10.2015;21;2368,98
02.10.2015;22;2206,68
02.10.2015;23;2576,7
03.10.2015;0;2664,96
03.10.2015;1;2301,24
03.10.2015;2;2563,92
03.10.2015;3;2164,32
03.10.2015;4;2884,26
03.10.2015;5;3241,86
03.10.2015;6;2717,64
03.10.2015;7;2229,3
03.10.2015;8;2216,58
03.10.2015;9;2788,32
03.10.2015;10;2660,82
03.10.2015;11;1858,56
03.10.2015;12;1660,08
03.10.2015;13;2177,34
03.10.2015;14;2736,96
03.10.2015;15;3049,8
03.10.2015;16;2485,74
03.10.2015;17;2835,24
03.10.2015;18;2416,8
03.10.2015;19;2617,08
03.10.2015;20;2161,68
03.10.2015;21;2349,48
03.10.2015;22;1971,6
03.10.2015;23;2050,44
04.10.2015;0;2187,72
04.10.2015;1;2032,08
04.10.2015;2;2119,2
04.10.2015;3;1435,8
04.10.2015;4;873,72
04.10.2015;5;696,36
04.10.2015;6;2109,24
04.10.2015;7;1981,56
04.10.2015;8;2168,22
04.10.2015;9;3089,82
04.10.2015;10;2941,26
04.10.2015;11;929,58
04.10.2015;12;235,26
04.10.2015;13;632,64
04.10.2015;14;787,92
04.10.2015;15;692,34
04.10.2015;16;1905,36
04.10.2015;17;2778,6
04.10.2015;18;1871,28
04.10.2015;19;400,8
04.10.2015;20;195,6
04.10.2015;21;771,48
04.10.2015;22;749,46
04.10.2015;23;2750,76
05.10.2015;0;3238,14
05.10.2015;1;2848,26
05.10.2015;2;3157,38
05.10.2015;3;3336,66
05.10.2015;4;3017,58
05.10.2015;5;3436,5
05.10.2015;6;2929,74
05.10.2015;7;2715,72
05.10.2015;8;2658,48
05.10.2015;9;3808,86
05.10.2015;10;3696,9
05.10.2015;11;3882,24
05.10.2015;12;3745,98
05.10.2015;13;3930,3
05.10.2015;14;4511,7
05.10.2015;15;4002
05.10.2015;16;3816,36
05.10.2015;17;3860,7
05.10.2015;18;3610,08
05.10.2015;19;3542,46
05.10.2015;20;3283,68
05.10.2015;21;3563,88
05.10.2015;22;3373,44
05.10.2015;23;3452,76
06.10.2015;0;3053,46
06.10.2015;1;2694,42
06.10.2015;2;2930,88
06.10.2015;3;1282,32
06.10.2015;4;1265,7
06.10.2015;5;1837,08
06.10.2015;6;2718,12
06.10.2015;7;2923,38
06.10.2015;8;3039,78
06.10.2015;9;3934,26
06.10.2015;10;4085,52
06.10.2015;11;3816,3
06.10.2015;12;3407,82
06.10.2015;13;3028,38
06.10.2015;14;3920,7
06.10.2015;15;4444,8
06.10.2015;16;4618,92
06.10.2015;17;4621,26
06.10.2015;18;4276,92
06.10.2015;19;4170,48
06.10.2015;20;3917,58
06.10.2015;21;4061,52
06.10.2015;22;3737,1
06.10.2015;23;4114,68
07.10.2015;0;4057,38
07.10.2015;1;3703,38
07.10.2015;2;3616,86
07.10.2015;3;3268,8
07.10.2015;4;2885,4
07.10.2015;5;1010,28
07.10.2015;6;85,56
07.10.2015;7;122,82
07.10.2015;8;46,26
07.10.2015;9;142,56
07.10.2015;10;286,62
07.10.2015;11;609,6
07.10.2015;12;130,32
07.10.2015;13;572,76
07.10.2015;14;186,72
07.10.2015;15;383,94
07.10.2015;16;523,68
07.10.2015;17;566,58
07.10.2015;18;114,66
07.10.2015;19;133,86
07.10.2015;20;629,94
07.10.2015;21;2593,74
07.10.2015;22;591,06
07.10.2015;23;412,2
08.10.2015;0;1742,94
08.10.2015;1;2150,58
08.10.2015;2;115,02
08.10.2015;3;570,06
08.10.2015;4;380,52
08.10.2015;5;265,02
08.10.2015;6;314,52
08.10.2015;7;187,86
08.10.2015;8;717,6
08.10.2015;9;347,52
08.10.2015;10;683,28
08.10.2015;11;1163,64
08.10.2015;12;106,8
08.10.2015;13;128,94
08.10.2015;14;263,1
08.10.2015;15;174,78
08.10.2015;16;491,76
08.10.2015;17;747,12
08.10.2015;18;418,44
08.10.2015;19;1214,7
08.10.2015;20;1532,28
08.10.2015;21;2793,84
08.10.2015;22;3226,62
08.10.2015;23;2915,76
09.10.2015;0;369,66
09.10.2015;1;1642,08
09.10.2015;2;1765,44
09.10.2015;3;1721,4
09.10.2015;4;1227,66
09.10.2015;5;621,66
09.10.2015;6;92,04
09.10.2015;7;937,68
09.10.2015;8;373,86
09.10.2015;9;197,1
09.10.2015;10;431,82
09.10.2015;11;920,04
09.10.2015;12;634,44
09.10.2015;13;773,82
09.10.2015;14;1594,32
09.10.2015;15;1907,4
09.10.2015;16;3550,2
09.10.2015;17;3942,48
09.10.2015;18;2573,58
09.10.2015;19;2076,24
09.10.2015;20;2033,4
09.10.2015;21;2264,7
09.10.2015;22;1798,32
09.10.2015;23;2077,56
10.10.2015;0;2175,78
10.10.2015;1;2202,42
10.10.2015;2;2343,84
10.10.2015;3;2047,92
10.10.2015;4;2236,08
10.10.2015;5;1884,3
10.10.2015;6;1769,22
10.10.2015;7;2602,2
10.10.2015;8;2855,88
10.10.2015;9;2682,6
10.10.2015;10;2398,92
10.10.2015;11;2614,8
10.10.2015;12;2556,06
10.10.2015;13;2554,86
10.10.2015;14;2846,88
10.10.2015;15;3046,5
10.10.2015;16;2850,36
10.10.2015;17;3110,64
10.10.2015;18;3238,74
10.10.2015;19;2939,88
10.10.2015;20;2526,42
10.10.2015;21;2820,18
10.10.2015;22;2775,84
10.10.2015;23;2495,52
11.10.2015;0;2856,36
11.10.2015;1;2827,92
11.10.2015;2;2585,16
11.10.2015;3;2551,92
11.10.2015;4;2125,56
11.10.2015;5;2287,86
11.10.2015;6;1812,6
11.10.2015;7;2143,32
11.10.2015;8;2502,42
11.10.2015;9;3624
11.10.2015;10;3422,88
11.10.2015;11;3328,26
11.10.2015;12;2977,68
11.10.2015;13;1492,32
11.10.2015;14;1067,76
11.10.2015;15;176,1
11.10.2015;16;2848,86
11.10.2015;17;3639,84
11.10.2015;18;3101,22
11.10.2015;19;3766,14
11.10.2015;20;2848,02
11.10.2015;21;2671,38
11.10.2015;22;2710,62
11.10.2015;23;2572,86
12.10.2015;0;2487,96
12.10.2015;1;2224,5
12.10.2015;2;2157,96
12.10.2015;3;2152,62
12.10.2015;4;2111,64
12.10.2015;5;1649,4
12.10.2015;6;1780,5
12.10.2015;7;2091,9
12.10.2015;8;1811,46
12.10.2015;9;157,2
12.10.2015;10;136,44
12.10.2015;11;2517,06
12.10.2015;12;3360,72
12.10.2015;13;3818,22
12.10.2015;14;4143,36
12.10.2015;15;4388,58
12.10.2015;16;4248,24
12.10.2015;17;4364,04
12.10.2015;18;4260,12
12.10.2015;19;4107,3
12.10.2015;20;3033,42
12.10.2015;21;3321,84
12.10.2015;22;3548,52
12.10.2015;23;3278,58
13.10.2015;0;3212,94
13.10.2015;1;2943,96
13.10.2015;2;3378,42
13.10.2015;3;3280,38
13.10.2015;4;3286,68
13.10.2015;5;3345
13.10.2015;6;3175,92
13.10.2015;7;3282,24
13.10.2015;8;3185,88
13.10.2015;9;4083,42
13.10.2015;10;3935,52
13.10.2015;11;3827,46
13.10.2015;12;3931,86
13.10.2015;13;4358,94
13.10.2015;14;4126,86
13.10.2015;15;2931,18
13.10.2015;16;2584,5
13.10.2015;17;2250,42
13.10.2015;18;3233,94
13.10.2015;19;3941,58
13.10.2015;20;3905,16
13.10.2015;21;3087,3
13.10.2015;22;3412,86
13.10.2015;23;3281,46
14.10.2015;0;2977,68
14.10.2015;1;3291,42
14.10.2015;2;3107,22
14.10.2015;3;200,52
14.10.2015;4;745,62
14.10.2015;5;142,2
14.10.2015;6;1706,4
14.10.2015;7;759,9
14.10.2015;8;317,94
14.10.2015;9;235,68
14.10.2015;10;602,4
14.10.2015;11;167,16
14.10.2015;12;335,94
14.10.2015;13;598,14
14.10.2015;14;295,86
14.10.2015;15;229,02
14.10.2015;16;191,04
14.10.2015;17;1019,7
14.10.2015;18;1212,54
14.10.2015;19;1872,6
14.10.2015;20;1066,44
14.10.2015;21;1663,92
14.10.2015;22;2528,64
14.10.2015;23;3773,7
15.10.2015;0;3635,52
15.10.2015;1;3404,52
15.10.2015;2;3132,6
15.10.2015;3;1590,9
15.10.2015;4;1161,42
15.10.2015;5;1394,76
15.10.2015;6;1541,28
15.10.2015;7;175,98
15.10.2015;8;334,5
15.10.2015;9;204,78
15.10.2015;10;542,58
15.10.2015;11;1383,24
15.10.2015;12;1763,34
15.10.2015;13;1686,42
15.10.2015;14;2177,7
15.10.2015;15;1892,88
15.10.2015;16;1559,7
15.10.2015;17;2138,04
15.10.2015;18;4151,22
15.10.2015;19;3076,8
15.10.2015;20;2907,84
15.10.2015;21;3001,86
15.10.2015;22;2951,34
15.10.2015;23;2950,5
16.10.2015;0;3253,62
16.10.2015;1;3245,16
16.10.2015;2;3500,7
16.10.2015;3;3442,02
16.10.2015;4;3628,56
16.10.2015;5;3584,16
16.10.2015;6;3285,78
16.10.2015;7;3483,72
16.10.2015;8;2702,76
16.10.2015;9;286,02
16.10.2015;10;1594,92
16.10.2015;11;4236,12
16.10.2015;12;3752,04
16.10.2015;13;3204,66
16.10.2015;14;2625,36
16.10.2015;15;2384,76
16.10.2015;16;4399,56
16.10.2015;17;4417,56
16.10.2015;18;4716,6
16.10.2015;19;4304,16
16.10.2015;20;3435,48
16.10.2015;21;3949,32
16.10.2015;22;3389,4
16.10.2015;23;3515,88
17.10.2015;0;4148,34
17.10.2015;1;3664,86
17.10.2015;2;3867,12
17.10.2015;3;3897
17.10.2015;4;3873,78
17.10.2015;5;4165,92
17.10.2015;6;3537,84
17.10.2015;7;2926,38
17.10.2015;8;3334,26
17.10.2015;9;4258,26
17.10.2015;10;3925,38
17.10.2015;11;4026,42
17.10.2015;12;3851,64
17.10.2015;13;4424,88
17.10.2015;14;4536,42
17.10.2015;15;4754,82
17.10.2015;16;4110,24
