Дата;Местное время Тверь;Потребление факт, МВтч;;;
22.04.2018;16:00-17:00;526;22.04.2018;16;526
22.04.2018;17:00-18:00;532;22.04.2018;17;532
22.04.2018;18:00-19:00;539;22.04.2018;18;539
22.04.2018;19:00-20:00;548;22.04.2018;19;548
22.04.2018;20:00-21:00;580;22.04.2018;20;580
22.04.2018;21:00-22:00;581;22.04.2018;21;581
22.04.2018;22:00-23:00;542;22.04.2018;22;542
22.04.2018;23:00-24:00;504;22.04.2018;23;504
23.04.2018;00:00-01:00;470;23.04.2018;0;470
23.04.2018;01:00-02:00;452;23.04.2018;1;452
23.04.2018;02:00-03:00;442;23.04.2018;2;442
23.04.2018;03:00-04:00;438;23.04.2018;3;438
23.04.2018;04:00-05:00;439;23.04.2018;4;439
23.04.2018;05:00-06:00;444;23.04.2018;5;444
23.04.2018;06:00-07:00;490;23.04.2018;6;490
23.04.2018;07:00-08:00;547;23.04.2018;7;547
23.04.2018;08:00-09:00;605;23.04.2018;8;605
23.04.2018;09:00-10:00;633;23.04.2018;9;633
23.04.2018;10:00-11:00;629;23.04.2018;10;629
23.04.2018;11:00-12:00;622;23.04.2018;11;622
23.04.2018;12:00-13:00;604;23.04.2018;12;604
23.04.2018;13:00-14:00;616;23.04.2018;13;616
23.04.2018;14:00-15:00;610;23.04.2018;14;610
23.04.2018;15:00-16:00;597;23.04.2018;15;597
23.04.2018;16:00-17:00;579;23.04.2018;16;579
23.04.2018;17:00-18:00;567;23.04.2018;17;567
23.04.2018;18:00-19:00;569;23.04.2018;18;569
23.04.2018;19:00-20:00;573;23.04.2018;19;573
23.04.2018;20:00-21:00;619;23.04.2018;20;619
23.04.2018;21:00-22:00;624;23.04.2018;21;624
23.04.2018;22:00-23:00;579;23.04.2018;22;579
23.04.2018;23:00-24:00;532;23.04.2018;23;532
24.04.2018;00:00-01:00;492;24.04.2018;0;492
24.04.2018;01:00-02:00;476;24.04.2018;1;476
24.04.2018;02:00-03:00;471;24.04.2018;2;471
24.04.2018;03:00-04:00;469;24.04.2018;3;469
24.04.2018;04:00-05:00;467;24.04.2018;4;467
24.04.2018;05:00-06:00;471;24.04.2018;5;471
24.04.2018;06:00-07:00;513;24.04.2018;6;513
24.04.2018;07:00-08:00;562;24.04.2018;7;562
24.04.2018;08:00-09:00;615;24.04.2018;8;615
24.04.2018;09:00-10:00;637;24.04.2018;9;637
24.04.2018;10:00-11:00;629;24.04.2018;10;629
24.04.2018;11:00-12:00;623;24.04.2018;11;623
24.04.2018;12:00-13:00;605;24.04.2018;12;605
24.04.2018;13:00-14:00;615;24.04.2018;13;615
24.04.2018;14:00-15:00;612;24.04.2018;14;612
24.04.2018;15:00-16:00;606;24.04.2018;15;606
24.04.2018;16:00-17:00;595;24.04.2018;16;595
24.04.2018;17:00-18:00;584;24.04.2018;17;584
24.04.2018;18:00-19:00;596;24.04.2018;18;596
24.04.2018;19:00-20:00;607;24.04.2018;19;607
24.04.2018;20:00-21:00;634;24.04.2018;20;634
24.04.2018;21:00-22:00;630;24.04.2018;21;630
24.04.2018;22:00-23:00;581;24.04.2018;22;581
24.04.2018;23:00-24:00;530;24.04.2018;23;530
25.04.2018;00:00-01:00;485;25.04.2018;0;485
25.04.2018;01:00-02:00;467;25.04.2018;1;467
25.04.2018;02:00-03:00;460;25.04.2018;2;460
25.04.2018;03:00-04:00;459;25.04.2018;3;459
25.04.2018;04:00-05:00;458;25.04.2018;4;458
25.04.2018;05:00-06:00;461;25.04.2018;5;461
25.04.2018;06:00-07:00;500;25.04.2018;6;500
25.04.2018;07:00-08:00;555;25.04.2018;7;555
25.04.2018;08:00-09:00;612;25.04.2018;8;612
25.04.2018;09:00-10:00;633;25.04.2018;9;633
25.04.2018;10:00-11:00;630;25.04.2018;10;630
25.04.2018;11:00-12:00;627;25.04.2018;11;627
25.04.2018;12:00-13:00;613;25.04.2018;12;613
25.04.2018;13:00-14:00;618;25.04.2018;13;618
25.04.2018;14:00-15:00;614;25.04.2018;14;614
25.04.2018;15:00-16:00;611;25.04.2018;15;611
25.04.2018;16:00-17:00;590;25.04.2018;16;590
25.04.2018;17:00-18:00;574;25.04.2018;17;574
25.04.2018;18:00-19:00;579;25.04.2018;18;579
25.04.2018;19:00-20:00;588;25.04.2018;19;588
25.04.2018;20:00-21:00;617;25.04.2018;20;617
25.04.2018;21:00-22:00;623;25.04.2018;21;623
25.04.2018;22:00-23:00;576;25.04.2018;22;576
25.04.2018;23:00-24:00;523;25.04.2018;23;523
26.04.2018;00:00-01:00;484;26.04.2018;0;484
26.04.2018;01:00-02:00;467;26.04.2018;1;467
26.04.2018;02:00-03:00;454;26.04.2018;2;454
26.04.2018;03:00-04:00;451;26.04.2018;3;451
26.04.2018;04:00-05:00;452;26.04.2018;4;452
26.04.2018;05:00-06:00;457;26.04.2018;5;457
26.04.2018;06:00-07:00;498;26.04.2018;6;498
26.04.2018;07:00-08:00;553;26.04.2018;7;553
26.04.2018;08:00-09:00;611;26.04.2018;8;611
26.04.2018;09:00-10:00;643;26.04.2018;9;643
26.04.2018;10:00-11:00;647;26.04.2018;10;647
26.04.2018;11:00-12:00;643;26.04.2018;11;643
26.04.2018;12:00-13:00;625;26.04.2018;12;625
26.04.2018;13:00-14:00;636;26.04.2018;13;636
26.04.2018;14:00-15:00;632;26.04.2018;14;632
26.04.2018;15:00-16:00;629;26.04.2018;15;629
26.04.2018;16:00-17:00;616;26.04.2018;16;616
26.04.2018;17:00-18:00;604;26.04.2018;17;604
26.04.2018;18:00-19:00;603;26.04.2018;18;603
26.04.2018;19:00-20:00;605;26.04.2018;19;605
26.04.2018;20:00-21:00;624;26.04.2018;20;624
26.04.2018;21:00-22:00;628;26.04.2018;21;628
26.04.2018;22:00-23:00;582;26.04.2018;22;582
26.04.2018;23:00-24:00;530;26.04.2018;23;530
27.04.2018;00:00-01:00;492;27.04.2018;0;492
27.04.2018;01:00-02:00;470;27.04.2018;1;470
27.04.2018;02:00-03:00;462;27.04.2018;2;462
27.04.2018;03:00-04:00;460;27.04.2018;3;460
27.04.2018;04:00-05:00;456;27.04.2018;4;456
27.04.2018;05:00-06:00;458;27.04.2018;5;458
27.04.2018;06:00-07:00;498;27.04.2018;6;498
27.04.2018;07:00-08:00;549;27.04.2018;7;549
27.04.2018;08:00-09:00;605;27.04.2018;8;605
27.04.2018;09:00-10:00;630;27.04.2018;9;630
27.04.2018;10:00-11:00;616;27.04.2018;10;616
27.04.2018;11:00-12:00;607;27.04.2018;11;607
27.04.2018;12:00-13:00;596;27.04.2018;12;596
27.04.2018;13:00-14:00;604;27.04.2018;13;604
27.04.2018;14:00-15:00;598;27.04.2018;14;598
27.04.2018;15:00-16:00;596;27.04.2018;15;596
27.04.2018;16:00-17:00;582;27.04.2018;16;582
27.04.2018;17:00-18:00;570;27.04.2018;17;570
27.04.2018;18:00-19:00;570;27.04.2018;18;570
27.04.2018;19:00-20:00;573;27.04.2018;19;573
27.04.2018;20:00-21:00;605;27.04.2018;20;605
27.04.2018;21:00-22:00;622;27.04.2018;21;622
27.04.2018;22:00-23:00;580;27.04.2018;22;580
27.04.2018;23:00-24:00;529;27.04.2018;23;529
28.04.2018;00:00-01:00;491;28.04.2018;0;491
28.04.2018;01:00-02:00;469;28.04.2018;1;469
28.04.2018;02:00-03:00;462;28.04.2018;2;462
28.04.2018;03:00-04:00;460;28.04.2018;3;460
28.04.2018;04:00-05:00;455;28.04.2018;4;455
28.04.2018;05:00-06:00;459;28.04.2018;5;459
28.04.2018;06:00-07:00;498;28.04.2018;6;498
28.04.2018;07:00-08:00;551;28.04.2018;7;551
28.04.2018;08:00-09:00;601;28.04.2018;8;601
28.04.2018;09:00-10:00;626;28.04.2018;9;626
28.04.2018;10:00-11:00;621;28.04.2018;10;621
28.04.2018;11:00-12:00;615;28.04.2018;11;615
28.04.2018;12:00-13:00;600;28.04.2018;12;600
28.04.2018;13:00-14:00;600;28.04.2018;13;600
28.04.2018;14:00-15:00;587;28.04.2018;14;587
28.04.2018;15:00-16:00;574;28.04.2018;15;574
28.04.2018;16:00-17:00;560;28.04.2018;16;560
28.04.2018;17:00-18:00;558;28.04.2018;17;558
28.04.2018;18:00-19:00;564;28.04.2018;18;564
28.04.2018;19:00-20:00;571;28.04.2018;19;571
28.04.2018;20:00-21:00;604;28.04.2018;20;604
28.04.2018;21:00-22:00;619;28.04.2018;21;619
28.04.2018;22:00-23:00;581;28.04.2018;22;581
28.04.2018;23:00-24:00;539;28.04.2018;23;539
29.04.2018;00:00-01:00;503;29.04.2018;0;503
29.04.2018;01:00-02:00;481;29.04.2018;1;481
29.04.2018;02:00-03:00;468;29.04.2018;2;468
29.04.2018;03:00-04:00;461;29.04.2018;3;461
29.04.2018;04:00-05:00;447;29.04.2018;4;447
29.04.2018;05:00-06:00;441;29.04.2018;5;441
29.04.2018;06:00-07:00;457;29.04.2018;6;457
29.04.2018;07:00-08:00;482;29.04.2018;7;482
29.04.2018;08:00-09:00;520;29.04.2018;8;520
29.04.2018;09:00-10:00;544;29.04.2018;9;544
29.04.2018;10:00-11:00;547;29.04.2018;10;547
29.04.2018;11:00-12:00;545;29.04.2018;11;545
29.04.2018;12:00-13:00;538;29.04.2018;12;538
29.04.2018;13:00-14:00;539;29.04.2018;13;539
29.04.2018;14:00-15:00;534;29.04.2018;14;534
29.04.2018;15:00-16:00;529;29.04.2018;15;529
29.04.2018;16:00-17:00;524;29.04.2018;16;524
29.04.2018;17:00-18:00;523;29.04.2018;17;523
29.04.2018;18:00-19:00;528;29.04.2018;18;528
29.04.2018;19:00-20:00;540;29.04.2018;19;540
29.04.2018;20:00-21:00;585;29.04.2018;20;585
29.04.2018;21:00-22:00;615;29.04.2018;21;615
29.04.2018;22:00-23:00;573;29.04.2018;22;573
29.04.2018;23:00-24:00;527;29.04.2018;23;527
30.04.2018;00:00-01:00;488;30.04.2018;0;488
30.04.2018;01:00-02:00;466;30.04.2018;1;466
30.04.2018;02:00-03:00;452;30.04.2018;2;452
30.04.2018;03:00-04:00;449;30.04.2018;3;449
30.04.2018;04:00-05:00;439;30.04.2018;4;439
30.04.2018;05:00-06:00;431;30.04.2018;5;431
30.04.2018;06:00-07:00;448;30.04.2018;6;448
30.04.2018;07:00-08:00;479;30.04.2018;7;479
30.04.2018;08:00-09:00;520;30.04.2018;8;520
30.04.2018;09:00-10:00;546;30.04.2018;9;546
30.04.2018;10:00-11:00;546;30.04.2018;10;546
30.04.2018;11:00-12:00;533;30.04.2018;11;533
30.04.2018;12:00-13:00;522;30.04.2018;12;522
30.04.2018;13:00-14:00;519;30.04.2018;13;519
30.04.2018;14:00-15:00;515;30.04.2018;14;515
30.04.2018;15:00-16:00;507;30.04.2018;15;507
30.04.2018;16:00-17:00;504;30.04.2018;16;504
30.04.2018;17:00-18:00;503;30.04.2018;17;503
30.04.2018;18:00-19:00;509;30.04.2018;18;509
30.04.2018;19:00-20:00;523;30.04.2018;19;523
30.04.2018;20:00-21:00;562;30.04.2018;20;562
30.04.2018;21:00-22:00;594;30.04.2018;21;594
30.04.2018;22:00-23:00;555;30.04.2018;22;555
30.04.2018;23:00-24:00;505;30.04.2018;23;505
01.05.2018;00:00-01:00;462;01.05.2018;0;462
01.05.2018;01:00-02:00;438;01.05.2018;1;438
01.05.2018;02:00-03:00;426;01.05.2018;2;426
01.05.2018;03:00-04:00;423;01.05.2018;3;423
01.05.2018;04:00-05:00;411;01.05.2018;4;411
01.05.2018;05:00-06:00;406;01.05.2018;5;406
01.05.2018;06:00-07:00;422;01.05.2018;6;422
01.05.2018;07:00-08:00;450;01.05.2018;7;450
01.05.2018;08:00-09:00;496;01.05.2018;8;496
01.05.2018;09:00-10:00;527;01.05.2018;9;527
01.05.2018;10:00-11:00;534;01.05.2018;10;534
01.05.2018;11:00-12:00;526;01.05.2018;11;526
01.05.2018;12:00-13:00;518;01.05.2018;12;518
01.05.2018;13:00-14:00;518;01.05.2018;13;518
01.05.2018;14:00-15:00;511;01.05.2018;14;511
01.05.2018;15:00-16:00;503;01.05.2018;15;503
01.05.2018;16:00-17:00;496;01.05.2018;16;496
01.05.2018;17:00-18:00;492;01.05.2018;17;492
01.05.2018;18:00-19:00;500;01.05.2018;18;500
01.05.2018;19:00-20:00;516;01.05.2018;19;516
01.05.2018;20:00-21:00;547;01.05.2018;20;547
01.05.2018;21:00-22:00;559;01.05.2018;21;559
01.05.2018;22:00-23:00;521;01.05.2018;22;521
01.05.2018;23:00-24:00;477;01.05.2018;23;477
02.05.2018;00:00-01:00;440;02.05.2018;0;440
02.05.2018;01:00-02:00;419;02.05.2018;1;419
02.05.2018;02:00-03:00;409;02.05.2018;2;409
02.05.2018;03:00-04:00;406;02.05.2018;3;406
02.05.2018;04:00-05:00;395;02.05.2018;4;395
02.05.2018;05:00-06:00;389;02.05.2018;5;389
02.05.2018;06:00-07:00;407;02.05.2018;6;407
02.05.2018;07:00-08:00;436;02.05.2018;7;436
02.05.2018;08:00-09:00;479;02.05.2018;8;479
02.05.2018;09:00-10:00;508;02.05.2018;9;508
02.05.2018;10:00-11:00;517;02.05.2018;10;517
02.05.2018;11:00-12:00;511;02.05.2018;11;511
02.05.2018;12:00-13:00;500;02.05.2018;12;500
02.05.2018;13:00-14:00;492;02.05.2018;13;492
02.05.2018;14:00-15:00;487;02.05.2018;14;487
02.05.2018;15:00-16:00;481;02.05.2018;15;481
02.05.2018;16:00-17:00;476;02.05.2018;16;476
02.05.2018;17:00-18:00;478;02.05.2018;17;478
02.05.2018;18:00-19:00;481;02.05.2018;18;481
02.05.2018;19:00-20:00;488;02.05.2018;19;488
02.05.2018;20:00-21:00;517;02.05.2018;20;517
02.05.2018;21:00-22:00;544;02.05.2018;21;544
02.05.2018;22:00-23:00;502;02.05.2018;22;502
02.05.2018;23:00-24:00;453;02.05.2018;23;453
03.05.2018;00:00-01:00;408;03.05.2018;0;408
03.05.2018;01:00-02:00;390;03.05.2018;1;390
03.05.2018;02:00-03:00;382;03.05.2018;2;382
03.05.2018;03:00-04:00;380;03.05.2018;3;380
03.05.2018;04:00-05:00;372;03.05.2018;4;372
03.05.2018;05:00-06:00;382;03.05.2018;5;382
03.05.2018;06:00-07:00;428;03.05.2018;6;428
03.05.2018;07:00-08:00;487;03.05.2018;7;487
03.05.2018;08:00-09:00;543;03.05.2018;8;543
03.05.2018;09:00-10:00;574;03.05.2018;9;574
03.05.2018;10:00-11:00;567;03.05.2018;10;567
03.05.2018;11:00-12:00;560;03.05.2018;11;560
03.05.2018;12:00-13:00;548;03.05.2018;12;548
03.05.2018;13:00-14:00;555;03.05.2018;13;555
03.05.2018;14:00-15:00;553;03.05.2018;14;553
03.05.2018;15:00-16:00;540;03.05.2018;15;540
03.05.2018;16:00-17:00;522;03.05.2018;16;522
03.05.2018;17:00-18:00;508;03.05.2018;17;508
03.05.2018;18:00-19:00;509;03.05.2018;18;509
03.05.2018;19:00-20:00;517;03.05.2018;19;517
03.05.2018;20:00-21:00;546;03.05.2018;20;546
03.05.2018;21:00-22:00;573;03.05.2018;21;573
03.05.2018;22:00-23:00;525;03.05.2018;22;525
03.05.2018;23:00-24:00;469;03.05.2018;23;469
04.05.2018;00:00-01:00;432;04.05.2018;0;432
04.05.2018;01:00-02:00;411;04.05.2018;1;411
04.05.2018;02:00-03:00;402;04.05.2018;2;402
04.05.2018;03:00-04:00;398;04.05.2018;3;398
04.05.2018;04:00-05:00;389;04.05.2018;4;389
04.05.2018;05:00-06:00;396;04.05.2018;5;396
04.05.2018;06:00-07:00;436;04.05.2018;6;436
04.05.2018;07:00-08:00;490;04.05.2018;7;490
04.05.2018;08:00-09:00;534;04.05.2018;8;534
04.05.2018;09:00-10:00;559;04.05.2018;9;559
04.05.2018;10:00-11:00;560;04.05.2018;10;560
04.05.2018;11:00-12:00;557;04.05.2018;11;557
04.05.2018;12:00-13:00;546;04.05.2018;12;546
04.05.2018;13:00-14:00;551;04.05.2018;13;551
04.05.2018;14:00-15:00;545;04.05.2018;14;545
04.05.2018;15:00-16:00;531;04.05.2018;15;531
04.05.2018;16:00-17:00;513;04.05.2018;16;513
04.05.2018;17:00-18:00;502;04.05.2018;17;502
04.05.2018;18:00-19:00;510;04.05.2018;18;510
04.05.2018;19:00-20:00;523;04.05.2018;19;523
04.05.2018;20:00-21:00;548;04.05.2018;20;548
04.05.2018;21:00-22:00;574;04.05.2018;21;574
04.05.2018;22:00-23:00;530;04.05.2018;22;530
04.05.2018;23:00-24:00;478;04.05.2018;23;478
05.05.2018;00:00-01:00;438;05.05.2018;0;438
05.05.2018;01:00-02:00;413;05.05.2018;1;413
05.05.2018;02:00-03:00;406;05.05.2018;2;406
05.05.2018;03:00-04:00;401;05.05.2018;3;401
05.05.2018;04:00-05:00;386;05.05.2018;4;386
05.05.2018;05:00-06:00;383;05.05.2018;5;383
05.05.2018;06:00-07:00;399;05.05.2018;6;399
05.05.2018;07:00-08:00;432;05.05.2018;7;432
05.05.2018;08:00-09:00;477;05.05.2018;8;477
05.05.2018;09:00-10:00;509;05.05.2018;9;509
05.05.2018;10:00-11:00;514;05.05.2018;10;514
05.05.2018;11:00-12:00;510;05.05.2018;11;510
05.05.2018;12:00-13:00;501;05.05.2018;12;501
05.05.2018;13:00-14:00;499;05.05.2018;13;499
05.05.2018;14:00-15:00;494;05.05.2018;14;494
05.05.2018;15:00-16:00;487;05.05.2018;15;487
05.05.2018;16:00-17:00;481;05.05.2018;16;481
05.05.2018;17:00-18:00;484;05.05.2018;17;484
05.05.2018;18:00-19:00;492;05.05.2018;18;492
05.05.2018;19:00-20:00;507;05.05.2018;19;507
05.05.2018;20:00-21:00;532;05.05.2018;20;532
05.05.2018;21:00-22:00;547;05.05.2018;21;547
05.05.2018;22:00-23:00;506;05.05.2018;22;506
05.05.2018;23:00-24:00;462;05.05.2018;23;462
06.05.2018;00:00-01:00;425;06.05.2018;0;425
06.05.2018;01:00-02:00;407;06.05.2018;1;407
06.05.2018;02:00-03:00;394;06.05.2018;2;394
06.05.2018;03:00-04:00;390;06.05.2018;3;390
06.05.2018;04:00-05:00;379;06.05.2018;4;379
06.05.2018;05:00-06:00;377;06.05.2018;5;377
06.05.2018;06:00-07:00;394;06.05.2018;6;394
06.05.2018;07:00-08:00;418;06.05.2018;7;418
06.05.2018;08:00-09:00;459;06.05.2018;8;459
06.05.2018;09:00-10:00;491;06.05.2018;9;491
06.05.2018;10:00-11:00;502;06.05.2018;10;502
06.05.2018;11:00-12:00;500;06.05.2018;11;500
06.05.2018;12:00-13:00;491;06.05.2018;12;491
06.05.2018;13:00-14:00;486;06.05.2018;13;486
06.05.2018;14:00-15:00;478;06.05.2018;14;478
06.05.2018;15:00-16:00;473;06.05.2018;15;473
06.05.2018;16:00-17:00;469;06.05.2018;16;469
06.05.2018;17:00-18:00;467;06.05.2018;17;467
06.05.2018;18:00-19:00;472;06.05.2018;18;472
06.05.2018;19:00-20:00;482;06.05.2018;19;482
06.05.2018;20:00-21:00;508;06.05.2018;20;508
06.05.2018;21:00-22:00;547;06.05.2018;21;547
06.05.2018;22:00-23:00;512;06.05.2018;22;512
06.05.2018;23:00-24:00;462;06.05.2018;23;462
07.05.2018;00:00-01:00;419;07.05.2018;0;419
07.05.2018;01:00-02:00;403;07.05.2018;1;403
07.05.2018;02:00-03:00;397;07.05.2018;2;397
07.05.2018;03:00-04:00;396;07.05.2018;3;396
07.05.2018;04:00-05:00;386;07.05.2018;4;386
07.05.2018;05:00-06:00;400;07.05.2018;5;400
07.05.2018;06:00-07:00;442;07.05.2018;6;442
07.05.2018;07:00-08:00;498;07.05.2018;7;498
07.05.2018;08:00-09:00;545;07.05.2018;8;545
07.05.2018;09:00-10:00;570;07.05.2018;9;570
07.05.2018;10:00-11:00;563;07.05.2018;10;563
07.05.2018;11:00-12:00;556;07.05.2018;11;556
07.05.2018;12:00-13:00;543;07.05.2018;12;543
07.05.2018;13:00-14:00;547;07.05.2018;13;547
07.05.2018;14:00-15:00;540;07.05.2018;14;540
07.05.2018;15:00-16:00;529;07.05.2018;15;529
07.05.2018;16:00-17:00;512;07.05.2018;16;512
07.05.2018;17:00-18:00;495;07.05.2018;17;495
07.05.2018;18:00-19:00;496;07.05.2018;18;496
07.05.2018;19:00-20:00;498;07.05.2018;19;498
07.05.2018;20:00-21:00;522;07.05.2018;20;522
07.05.2018;21:00-22:00;554;07.05.2018;21;554
07.05.2018;22:00-23:00;516;07.05.2018;22;516
07.05.2018;23:00-24:00;462;07.05.2018;23;462
08.05.2018;00:00-01:00;422;08.05.2018;0;422
08.05.2018;01:00-02:00;406;08.05.2018;1;406
08.05.2018;02:00-03:00;396;08.05.2018;2;396
08.05.2018;03:00-04:00;395;08.05.2018;3;395
08.05.2018;04:00-05:00;383;08.05.2018;4;383
08.05.2018;05:00-06:00;395;08.05.2018;5;395
08.05.2018;06:00-07:00;433;08.05.2018;6;433
08.05.2018;07:00-08:00;481;08.05.2018;7;481
08.05.2018;08:00-09:00;532;08.05.2018;8;532
08.05.2018;09:00-10:00;555;08.05.2018;9;555
08.05.2018;10:00-11:00;547;08.05.2018;10;547
08.05.2018;11:00-12:00;540;08.05.2018;11;540
08.05.2018;12:00-13:00;529;08.05.2018;12;529
08.05.2018;13:00-14:00;534;08.05.2018;13;534
08.05.2018;14:00-15:00;528;08.05.2018;14;528
08.05.2018;15:00-16:00;514;08.05.2018;15;514
08.05.2018;16:00-17:00;500;08.05.2018;16;500
08.05.2018;17:00-18:00;491;08.05.2018;17;491
08.05.2018;18:00-19:00;489;08.05.2018;18;489
08.05.2018;19:00-20:00;487;08.05.2018;19;487
08.05.2018;20:00-21:00;503;08.05.2018;20;503
08.05.2018;21:00-22:00;534;08.05.2018;21;534
08.05.2018;22:00-23:00;501;08.05.2018;22;501
08.05.2018;23:00-24:00;449;08.05.2018;23;449
09.05.2018;00:00-01:00;411;09.05.2018;0;411
09.05.2018;01:00-02:00;389;09.05.2018;1;389
09.05.2018;02:00-03:00;377;09.05.2018;2;377
09.05.2018;03:00-04:00;370;09.05.2018;3;370
09.05.2018;04:00-05:00;353;09.05.2018;4;353
09.05.2018;05:00-06:00;351;09.05.2018;5;351
09.05.2018;06:00-07:00;370;09.05.2018;6;370
09.05.2018;07:00-08:00;395;09.05.2018;7;395
09.05.2018;08:00-09:00;432;09.05.2018;8;432
09.05.2018;09:00-10:00;457;09.05.2018;9;457
09.05.2018;10:00-11:00;455;09.05.2018;10;455
09.05.2018;11:00-12:00;446;09.05.2018;11;446
09.05.2018;12:00-13:00;440;09.05.2018;12;440
09.05.2018;13:00-14:00;439;09.05.2018;13;439
09.05.2018;14:00-15:00;432;09.05.2018;14;432
09.05.2018;15:00-16:00;425;09.05.2018;15;425
09.05.2018;16:00-17:00;421;09.05.2018;16;421
09.05.2018;17:00-18:00;424;09.05.2018;17;424
09.05.2018;18:00-19:00;431;09.05.2018;18;431
09.05.2018;19:00-20:00;443;09.05.2018;19;443
09.05.2018;20:00-21:00;468;09.05.2018;20;468
09.05.2018;21:00-22:00;504;09.05.2018;21;504
09.05.2018;22:00-23:00;479;09.05.2018;22;479
09.05.2018;23:00-24:00;441;09.05.2018;23;441
10.05.2018;00:00-01:00;408;10.05.2018;0;408
10.05.2018;01:00-02:00;392;10.05.2018;1;392
10.05.2018;02:00-03:00;386;10.05.2018;2;386
10.05.2018;03:00-04:00;382;10.05.2018;3;382
10.05.2018;04:00-05:00;372;10.05.2018;4;372
10.05.2018;05:00-06:00;385;10.05.2018;5;385
10.05.2018;06:00-07:00;427;10.05.2018;6;427
10.05.2018;07:00-08:00;481;10.05.2018;7;481
10.05.2018;08:00-09:00;533;10.05.2018;8;533
10.05.2018;09:00-10:00;560;10.05.2018;9;560
10.05.2018;10:00-11:00;558;10.05.2018;10;558
10.05.2018;11:00-12:00;550;10.05.2018;11;550
10.05.2018;12:00-13:00;537;10.05.2018;12;537
10.05.2018;13:00-14:00;545;10.05.2018;13;545
10.05.2018;14:00-15:00;542;10.05.2018;14;542
10.05.2018;15:00-16:00;532;10.05.2018;15;532
10.05.2018;16:00-17:00;520;10.05.2018;16;520
10.05.2018;17:00-18:00;507;10.05.2018;17;507
10.05.2018;18:00-19:00;510;10.05.2018;18;510
10.05.2018;19:00-20:00;516;10.05.2018;19;516
10.05.2018;20:00-21:00;537;10.05.2018;20;537
10.05.2018;21:00-22:00;572;10.05.2018;21;572
10.05.2018;22:00-23:00;538;10.05.2018;22;538
10.05.2018;23:00-24:00;484;10.05.2018;23;484
11.05.2018;00:00-01:00;446;11.05.2018;0;446
11.05.2018;01:00-02:00;427;11.05.2018;1;427
11.05.2018;02:00-03:00;421;11.05.2018;2;421
11.05.2018;03:00-04:00;416;11.05.2018;3;416
11.05.2018;04:00-05:00;407;11.05.2018;4;407
11.05.2018;05:00-06:00;420;11.05.2018;5;420
11.05.2018;06:00-07:00;454;11.05.2018;6;454
11.05.2018;07:00-08:00;499;11.05.2018;7;499
11.05.2018;08:00-09:00;537;11.05.2018;8;537
11.05.2018;09:00-10:00;563;11.05.2018;9;563
11.05.2018;10:00-11:00;558;11.05.2018;10;558
11.05.2018;11:00-12:00;549;11.05.2018;11;549
11.05.2018;12:00-13:00;536;11.05.2018;12;536
11.05.2018;13:00-14:00;543;11.05.2018;13;543
11.05.2018;14:00-15:00;536;11.05.2018;14;536
11.05.2018;15:00-16:00;526;11.05.2018;15;526
11.05.2018;16:00-17:00;512;11.05.2018;16;512
11.05.2018;17:00-18:00;499;11.05.2018;17;499
11.05.2018;18:00-19:00;499;11.05.2018;18;499
11.05.2018;19:00-20:00;504;11.05.2018;19;504
11.05.2018;20:00-21:00;525;11.05.2018;20;525
11.05.2018;21:00-22:00;566;11.05.2018;21;566
11.05.2018;22:00-23:00;543;11.05.2018;22;543
11.05.2018;23:00-24:00;491;11.05.2018;23;491
12.05.2018;00:00-01:00;451;12.05.2018;0;451
12.05.2018;01:00-02:00;428;12.05.2018;1;428
12.05.2018;02:00-03:00;416;12.05.2018;2;416
12.05.2018;03:00-04:00;406;12.05.2018;3;406
12.05.2018;04:00-05:00;385;12.05.2018;4;385
12.05.2018;05:00-06:00;387;12.05.2018;5;387
12.05.2018;06:00-07:00;405;12.05.2018;6;405
12.05.2018;07:00-08:00;434;12.05.2018;7;434
12.05.2018;08:00-09:00;471;12.05.2018;8;471
12.05.2018;09:00-10:00;493;12.05.2018;9;493
12.05.2018;10:00-11:00;494;12.05.2018;10;494
12.05.2018;11:00-12:00;488;12.05.2018;11;488
12.05.2018;12:00-13:00;480;12.05.2018;12;480
12.05.2018;13:00-14:00;474;12.05.2018;13;474
12.05.2018;14:00-15:00;471;12.05.2018;14;471
12.05.2018;15:00-16:00;463;12.05.2018;15;463
12.05.2018;16:00-17:00;454;12.05.2018;16;454
12.05.2018;17:00-18:00;454;12.05.2018;17;454
12.05.2018;18:00-19:00;456;12.05.2018;18;456
12.05.2018;19:00-20:00;461;12.05.2018;19;461
12.05.2018;20:00-21:00;481;12.05.2018;20;481
12.05.2018;21:00-22:00;521;12.05.2018;21;521
12.05.2018;22:00-23:00;500;12.05.2018;22;500
12.05.2018;23:00-24:00;455;12.05.2018;23;455
13.05.2018;00:00-01:00;414;13.05.2018;0;414
13.05.2018;01:00-02:00;393;13.05.2018;1;393
13.05.2018;02:00-03:00;379;13.05.2018;2;379
13.05.2018;03:00-04:00;372;13.05.2018;3;372
13.05.2018;04:00-05:00;354;13.05.2018;4;354
13.05.2018;05:00-06:00;354;13.05.2018;5;354
13.05.2018;06:00-07:00;369;13.05.2018;6;369
13.05.2018;07:00-08:00;393;13.05.2018;7;393
13.05.2018;08:00-09:00;429;13.05.2018;8;429
13.05.2018;09:00-10:00;455;13.05.2018;9;455
13.05.2018;10:00-11:00;463;13.05.2018;10;463
