Дата;Местное время Тверь;Потребление факт, МВтч;;;
09.10.2017;21:00-22:00;620;09.10.2017;21;620
09.10.2017;22:00-23:00;567;09.10.2017;22;567
09.10.2017;23:00-24:00;519;09.10.2017;23;519
10.10.2017;00:00-01:00;481;10.10.2017;0;481
10.10.2017;01:00-02:00;461;10.10.2017;1;461
10.10.2017;02:00-03:00;451;10.10.2017;2;451
10.10.2017;03:00-04:00;450;10.10.2017;3;450
10.10.2017;04:00-05:00;455;10.10.2017;4;455
10.10.2017;05:00-06:00;477;10.10.2017;5;477
10.10.2017;06:00-07:00;524;10.10.2017;6;524
10.10.2017;07:00-08:00;567;10.10.2017;7;567
10.10.2017;08:00-09:00;617;10.10.2017;8;617
10.10.2017;09:00-10:00;650;10.10.2017;9;650
10.10.2017;10:00-11:00;647;10.10.2017;10;647
10.10.2017;11:00-12:00;649;10.10.2017;11;649
10.10.2017;12:00-13:00;635;10.10.2017;12;635
10.10.2017;13:00-14:00;644;10.10.2017;13;644
10.10.2017;14:00-15:00;637;10.10.2017;14;637
10.10.2017;15:00-16:00;635;10.10.2017;15;635
10.10.2017;16:00-17:00;628;10.10.2017;16;628
10.10.2017;17:00-18:00;628;10.10.2017;17;628
10.10.2017;18:00-19:00;677;10.10.2017;18;677
10.10.2017;19:00-20:00;681;10.10.2017;19;681
10.10.2017;20:00-21:00;663;10.10.2017;20;663
10.10.2017;21:00-22:00;625;10.10.2017;21;625
10.10.2017;22:00-23:00;573;10.10.2017;22;573
10.10.2017;23:00-24:00;527;10.10.2017;23;527
11.10.2017;00:00-01:00;491;11.10.2017;0;491
11.10.2017;01:00-02:00;468;11.10.2017;1;468
11.10.2017;02:00-03:00;458;11.10.2017;2;458
11.10.2017;03:00-04:00;456;11.10.2017;3;456
11.10.2017;04:00-05:00;461;11.10.2017;4;461
11.10.2017;05:00-06:00;483;11.10.2017;5;483
11.10.2017;06:00-07:00;532;11.10.2017;6;532
11.10.2017;07:00-08:00;576;11.10.2017;7;576
11.10.2017;08:00-09:00;629;11.10.2017;8;629
11.10.2017;09:00-10:00;664;11.10.2017;9;664
11.10.2017;10:00-11:00;659;11.10.2017;10;659
11.10.2017;11:00-12:00;656;11.10.2017;11;656
11.10.2017;12:00-13:00;638;11.10.2017;12;638
11.10.2017;13:00-14:00;646;11.10.2017;13;646
11.10.2017;14:00-15:00;640;11.10.2017;14;640
11.10.2017;15:00-16:00;634;11.10.2017;15;634
11.10.2017;16:00-17:00;627;11.10.2017;16;627
11.10.2017;17:00-18:00;633;11.10.2017;17;633
11.10.2017;18:00-19:00;677;11.10.2017;18;677
11.10.2017;19:00-20:00;677;11.10.2017;19;677
11.10.2017;20:00-21:00;658;11.10.2017;20;658
11.10.2017;21:00-22:00;627;11.10.2017;21;627
11.10.2017;22:00-23:00;579;11.10.2017;22;579
11.10.2017;23:00-24:00;532;11.10.2017;23;532
12.10.2017;00:00-01:00;494;12.10.2017;0;494
12.10.2017;01:00-02:00;472;12.10.2017;1;472
12.10.2017;02:00-03:00;464;12.10.2017;2;464
12.10.2017;03:00-04:00;461;12.10.2017;3;461
12.10.2017;04:00-05:00;466;12.10.2017;4;466
12.10.2017;05:00-06:00;487;12.10.2017;5;487
12.10.2017;06:00-07:00;534;12.10.2017;6;534
12.10.2017;07:00-08:00;580;12.10.2017;7;580
12.10.2017;08:00-09:00;632;12.10.2017;8;632
12.10.2017;09:00-10:00;666;12.10.2017;9;666
12.10.2017;10:00-11:00;660;12.10.2017;10;660
12.10.2017;11:00-12:00;654;12.10.2017;11;654
12.10.2017;12:00-13:00;637;12.10.2017;12;637
12.10.2017;13:00-14:00;648;12.10.2017;13;648
12.10.2017;14:00-15:00;640;12.10.2017;14;640
12.10.2017;15:00-16:00;636;12.10.2017;15;636
12.10.2017;16:00-17:00;630;12.10.2017;16;630
12.10.2017;17:00-18:00;634;12.10.2017;17;634
12.10.2017;18:00-19:00;683;12.10.2017;18;683
12.10.2017;19:00-20:00;684;12.10.2017;19;684
12.10.2017;20:00-21:00;665;12.10.2017;20;665
12.10.2017;21:00-22:00;631;12.10.2017;21;631
12.10.2017;22:00-23:00;582;12.10.2017;22;582
12.10.2017;23:00-24:00;534;12.10.2017;23;534
13.10.2017;00:00-01:00;496;13.10.2017;0;496
13.10.2017;01:00-02:00;476;13.10.2017;1;476
13.10.2017;02:00-03:00;467;13.10.2017;2;467
13.10.2017;03:00-04:00;465;13.10.2017;3;465
13.10.2017;04:00-05:00;469;13.10.2017;4;469
13.10.2017;05:00-06:00;491;13.10.2017;5;491
13.10.2017;06:00-07:00;541;13.10.2017;6;541
13.10.2017;07:00-08:00;588;13.10.2017;7;588
13.10.2017;08:00-09:00;637;13.10.2017;8;637
13.10.2017;09:00-10:00;665;13.10.2017;9;665
13.10.2017;10:00-11:00;669;13.10.2017;10;669
13.10.2017;11:00-12:00;663;13.10.2017;11;663
13.10.2017;12:00-13:00;649;13.10.2017;12;649
13.10.2017;13:00-14:00;655;13.10.2017;13;655
13.10.2017;14:00-15:00;649;13.10.2017;14;649
13.10.2017;15:00-16:00;646;13.10.2017;15;646
13.10.2017;16:00-17:00;639;13.10.2017;16;639
13.10.2017;17:00-18:00;650;13.10.2017;17;650
13.10.2017;18:00-19:00;688;13.10.2017;18;688
13.10.2017;19:00-20:00;679;13.10.2017;19;679
13.10.2017;20:00-21:00;659;13.10.2017;20;659
13.10.2017;21:00-22:00;630;13.10.2017;21;630
13.10.2017;22:00-23:00;588;13.10.2017;22;588
13.10.2017;23:00-24:00;540;13.10.2017;23;540
14.10.2017;00:00-01:00;499;14.10.2017;0;499
14.10.2017;01:00-02:00;473;14.10.2017;1;473
14.10.2017;02:00-03:00;461;14.10.2017;2;461
14.10.2017;03:00-04:00;449;14.10.2017;3;449
14.10.2017;04:00-05:00;449;14.10.2017;4;449
14.10.2017;05:00-06:00;461;14.10.2017;5;461
14.10.2017;06:00-07:00;481;14.10.2017;6;481
14.10.2017;07:00-08:00;499;14.10.2017;7;499
14.10.2017;08:00-09:00;540;14.10.2017;8;540
14.10.2017;09:00-10:00;575;14.10.2017;9;575
14.10.2017;10:00-11:00;591;14.10.2017;10;591
14.10.2017;11:00-12:00;598;14.10.2017;11;598
14.10.2017;12:00-13:00;593;14.10.2017;12;593
14.10.2017;13:00-14:00;590;14.10.2017;13;590
14.10.2017;14:00-15:00;584;14.10.2017;14;584
14.10.2017;15:00-16:00;584;14.10.2017;15;584
14.10.2017;16:00-17:00;587;14.10.2017;16;587
14.10.2017;17:00-18:00;606;14.10.2017;17;606
14.10.2017;18:00-19:00;647;14.10.2017;18;647
14.10.2017;19:00-20:00;642;14.10.2017;19;642
14.10.2017;20:00-21:00;626;14.10.2017;20;626
14.10.2017;21:00-22:00;598;14.10.2017;21;598
14.10.2017;22:00-23:00;561;14.10.2017;22;561
14.10.2017;23:00-24:00;523;14.10.2017;23;523
15.10.2017;00:00-01:00;489;15.10.2017;0;489
15.10.2017;01:00-02:00;464;15.10.2017;1;464
15.10.2017;02:00-03:00;452;15.10.2017;2;452
15.10.2017;03:00-04:00;446;15.10.2017;3;446
15.10.2017;04:00-05:00;445;15.10.2017;4;445
15.10.2017;05:00-06:00;454;15.10.2017;5;454
15.10.2017;06:00-07:00;467;15.10.2017;6;467
15.10.2017;07:00-08:00;474;15.10.2017;7;474
15.10.2017;08:00-09:00;509;15.10.2017;8;509
15.10.2017;09:00-10:00;545;15.10.2017;9;545
15.10.2017;10:00-11:00;567;15.10.2017;10;567
15.10.2017;11:00-12:00;574;15.10.2017;11;574
15.10.2017;12:00-13:00;572;15.10.2017;12;572
15.10.2017;13:00-14:00;569;15.10.2017;13;569
15.10.2017;14:00-15:00;566;15.10.2017;14;566
15.10.2017;15:00-16:00;567;15.10.2017;15;567
15.10.2017;16:00-17:00;572;15.10.2017;16;572
15.10.2017;17:00-18:00;596;15.10.2017;17;596
15.10.2017;18:00-19:00;644;15.10.2017;18;644
15.10.2017;19:00-20:00;641;15.10.2017;19;641
15.10.2017;20:00-21:00;625;15.10.2017;20;625
15.10.2017;21:00-22:00;597;15.10.2017;21;597
15.10.2017;22:00-23:00;550;15.10.2017;22;550
15.10.2017;23:00-24:00;505;15.10.2017;23;505
16.10.2017;00:00-01:00;473;16.10.2017;0;473
16.10.2017;01:00-02:00;452;16.10.2017;1;452
16.10.2017;02:00-03:00;444;16.10.2017;2;444
16.10.2017;03:00-04:00;441;16.10.2017;3;441
16.10.2017;04:00-05:00;445;16.10.2017;4;445
16.10.2017;05:00-06:00;468;16.10.2017;5;468
16.10.2017;06:00-07:00;520;16.10.2017;6;520
16.10.2017;07:00-08:00;570;16.10.2017;7;570
16.10.2017;08:00-09:00;622;16.10.2017;8;622
16.10.2017;09:00-10:00;654;16.10.2017;9;654
16.10.2017;10:00-11:00;657;16.10.2017;10;657
16.10.2017;11:00-12:00;652;16.10.2017;11;652
16.10.2017;12:00-13:00;633;16.10.2017;12;633
16.10.2017;13:00-14:00;645;16.10.2017;13;645
16.10.2017;14:00-15:00;641;16.10.2017;14;641
16.10.2017;15:00-16:00;635;16.10.2017;15;635
16.10.2017;16:00-17:00;623;16.10.2017;16;623
16.10.2017;17:00-18:00;633;16.10.2017;17;633
16.10.2017;18:00-19:00;675;16.10.2017;18;675
16.10.2017;19:00-20:00;673;16.10.2017;19;673
16.10.2017;20:00-21:00;653;16.10.2017;20;653
16.10.2017;21:00-22:00;623;16.10.2017;21;623
16.10.2017;22:00-23:00;573;16.10.2017;22;573
16.10.2017;23:00-24:00;524;16.10.2017;23;524
17.10.2017;00:00-01:00;487;17.10.2017;0;487
17.10.2017;01:00-02:00;467;17.10.2017;1;467
17.10.2017;02:00-03:00;456;17.10.2017;2;456
17.10.2017;03:00-04:00;452;17.10.2017;3;452
17.10.2017;04:00-05:00;458;17.10.2017;4;458
17.10.2017;05:00-06:00;478;17.10.2017;5;478
17.10.2017;06:00-07:00;527;17.10.2017;6;527
17.10.2017;07:00-08:00;566;17.10.2017;7;566
17.10.2017;08:00-09:00;613;17.10.2017;8;613
17.10.2017;09:00-10:00;640;17.10.2017;9;640
17.10.2017;10:00-11:00;636;17.10.2017;10;636
17.10.2017;11:00-12:00;629;17.10.2017;11;629
17.10.2017;12:00-13:00;610;17.10.2017;12;610
17.10.2017;13:00-14:00;619;17.10.2017;13;619
17.10.2017;14:00-15:00;613;17.10.2017;14;613
17.10.2017;15:00-16:00;612;17.10.2017;15;612
17.10.2017;16:00-17:00;608;17.10.2017;16;608
17.10.2017;17:00-18:00;623;17.10.2017;17;623
17.10.2017;18:00-19:00;668;17.10.2017;18;668
17.10.2017;19:00-20:00;665;17.10.2017;19;665
17.10.2017;20:00-21:00;648;17.10.2017;20;648
17.10.2017;21:00-22:00;619;17.10.2017;21;619
17.10.2017;22:00-23:00;570;17.10.2017;22;570
17.10.2017;23:00-24:00;526;17.10.2017;23;526
18.10.2017;00:00-01:00;487;18.10.2017;0;487
18.10.2017;01:00-02:00;464;18.10.2017;1;464
18.10.2017;02:00-03:00;455;18.10.2017;2;455
18.10.2017;03:00-04:00;450;18.10.2017;3;450
18.10.2017;04:00-05:00;456;18.10.2017;4;456
18.10.2017;05:00-06:00;476;18.10.2017;5;476
18.10.2017;06:00-07:00;525;18.10.2017;6;525
18.10.2017;07:00-08:00;566;18.10.2017;7;566
18.10.2017;08:00-09:00;609;18.10.2017;8;609
18.10.2017;09:00-10:00;647;18.10.2017;9;647
18.10.2017;10:00-11:00;641;18.10.2017;10;641
18.10.2017;11:00-12:00;633;18.10.2017;11;633
18.10.2017;12:00-13:00;615;18.10.2017;12;615
18.10.2017;13:00-14:00;623;18.10.2017;13;623
18.10.2017;14:00-15:00;619;18.10.2017;14;619
18.10.2017;15:00-16:00;617;18.10.2017;15;617
18.10.2017;16:00-17:00;617;18.10.2017;16;617
18.10.2017;17:00-18:00;630;18.10.2017;17;630
18.10.2017;18:00-19:00;670;18.10.2017;18;670
18.10.2017;19:00-20:00;664;18.10.2017;19;664
18.10.2017;20:00-21:00;647;18.10.2017;20;647
18.10.2017;21:00-22:00;614;18.10.2017;21;614
18.10.2017;22:00-23:00;562;18.10.2017;22;562
18.10.2017;23:00-24:00;515;18.10.2017;23;515
19.10.2017;00:00-01:00;478;19.10.2017;0;478
19.10.2017;01:00-02:00;457;19.10.2017;1;457
19.10.2017;02:00-03:00;450;19.10.2017;2;450
19.10.2017;03:00-04:00;446;19.10.2017;3;446
19.10.2017;04:00-05:00;453;19.10.2017;4;453
19.10.2017;05:00-06:00;475;19.10.2017;5;475
19.10.2017;06:00-07:00;528;19.10.2017;6;528
19.10.2017;07:00-08:00;570;19.10.2017;7;570
19.10.2017;08:00-09:00;617;19.10.2017;8;617
19.10.2017;09:00-10:00;649;19.10.2017;9;649
19.10.2017;10:00-11:00;647;19.10.2017;10;647
19.10.2017;11:00-12:00;639;19.10.2017;11;639
19.10.2017;12:00-13:00;619;19.10.2017;12;619
19.10.2017;13:00-14:00;628;19.10.2017;13;628
19.10.2017;14:00-15:00;624;19.10.2017;14;624
19.10.2017;15:00-16:00;620;19.10.2017;15;620
19.10.2017;16:00-17:00;615;19.10.2017;16;615
19.10.2017;17:00-18:00;637;19.10.2017;17;637
19.10.2017;18:00-19:00;682;19.10.2017;18;682
19.10.2017;19:00-20:00;674;19.10.2017;19;674
19.10.2017;20:00-21:00;653;19.10.2017;20;653
19.10.2017;21:00-22:00;625;19.10.2017;21;625
19.10.2017;22:00-23:00;578;19.10.2017;22;578
19.10.2017;23:00-24:00;530;19.10.2017;23;530
20.10.2017;00:00-01:00;490;20.10.2017;0;490
20.10.2017;01:00-02:00;469;20.10.2017;1;469
20.10.2017;02:00-03:00;458;20.10.2017;2;458
20.10.2017;03:00-04:00;456;20.10.2017;3;456
20.10.2017;04:00-05:00;460;20.10.2017;4;460
20.10.2017;05:00-06:00;482;20.10.2017;5;482
20.10.2017;06:00-07:00;532;20.10.2017;6;532
20.10.2017;07:00-08:00;574;20.10.2017;7;574
20.10.2017;08:00-09:00;618;20.10.2017;8;618
20.10.2017;09:00-10:00;646;20.10.2017;9;646
20.10.2017;10:00-11:00;645;20.10.2017;10;645
20.10.2017;11:00-12:00;638;20.10.2017;11;638
20.10.2017;12:00-13:00;625;20.10.2017;12;625
20.10.2017;13:00-14:00;633;20.10.2017;13;633
20.10.2017;14:00-15:00;629;20.10.2017;14;629
20.10.2017;15:00-16:00;625;20.10.2017;15;625
20.10.2017;16:00-17:00;620;20.10.2017;16;620
20.10.2017;17:00-18:00;640;20.10.2017;17;640
20.10.2017;18:00-19:00;680;20.10.2017;18;680
20.10.2017;19:00-20:00;674;20.10.2017;19;674
20.10.2017;20:00-21:00;660;20.10.2017;20;660
20.10.2017;21:00-22:00;635;20.10.2017;21;635
20.10.2017;22:00-23:00;592;20.10.2017;22;592
20.10.2017;23:00-24:00;550;20.10.2017;23;550
21.10.2017;00:00-01:00;514;21.10.2017;0;514
21.10.2017;01:00-02:00;489;21.10.2017;1;489
21.10.2017;02:00-03:00;478;21.10.2017;2;478
21.10.2017;03:00-04:00;469;21.10.2017;3;469
21.10.2017;04:00-05:00;469;21.10.2017;4;469
21.10.2017;05:00-06:00;482;21.10.2017;5;482
21.10.2017;06:00-07:00;504;21.10.2017;6;504
21.10.2017;07:00-08:00;523;21.10.2017;7;523
21.10.2017;08:00-09:00;561;21.10.2017;8;561
21.10.2017;09:00-10:00;598;21.10.2017;9;598
21.10.2017;10:00-11:00;608;21.10.2017;10;608
21.10.2017;11:00-12:00;609;21.10.2017;11;609
21.10.2017;12:00-13:00;601;21.10.2017;12;601
21.10.2017;13:00-14:00;597;21.10.2017;13;597
21.10.2017;14:00-15:00;593;21.10.2017;14;593
21.10.2017;15:00-16:00;596;21.10.2017;15;596
21.10.2017;16:00-17:00;605;21.10.2017;16;605
21.10.2017;17:00-18:00;635;21.10.2017;17;635
21.10.2017;18:00-19:00;675;21.10.2017;18;675
21.10.2017;19:00-20:00;668;21.10.2017;19;668
21.10.2017;20:00-21:00;653;21.10.2017;20;653
21.10.2017;21:00-22:00;627;21.10.2017;21;627
21.10.2017;22:00-23:00;589;21.10.2017;22;589
21.10.2017;23:00-24:00;551;21.10.2017;23;551
22.10.2017;00:00-01:00;518;22.10.2017;0;518
22.10.2017;01:00-02:00;495;22.10.2017;1;495
22.10.2017;02:00-03:00;484;22.10.2017;2;484
22.10.2017;03:00-04:00;478;22.10.2017;3;478
22.10.2017;04:00-05:00;479;22.10.2017;4;479
22.10.2017;05:00-06:00;490;22.10.2017;5;490
22.10.2017;06:00-07:00;507;22.10.2017;6;507
22.10.2017;07:00-08:00;516;22.10.2017;7;516
22.10.2017;08:00-09:00;556;22.10.2017;8;556
22.10.2017;09:00-10:00;591;22.10.2017;9;591
22.10.2017;10:00-11:00;602;22.10.2017;10;602
22.10.2017;11:00-12:00;600;22.10.2017;11;600
22.10.2017;12:00-13:00;595;22.10.2017;12;595
22.10.2017;13:00-14:00;594;22.10.2017;13;594
22.10.2017;14:00-15:00;594;22.10.2017;14;594
22.10.2017;15:00-16:00;596;22.10.2017;15;596
22.10.2017;16:00-17:00;607;22.10.2017;16;607
22.10.2017;17:00-18:00;645;22.10.2017;17;645
22.10.2017;18:00-19:00;675;22.10.2017;18;675
22.10.2017;19:00-20:00;668;22.10.2017;19;668
22.10.2017;20:00-21:00;652;22.10.2017;20;652
22.10.2017;21:00-22:00;625;22.10.2017;21;625
22.10.2017;22:00-23:00;581;22.10.2017;22;581
22.10.2017;23:00-24:00;539;22.10.2017;23;539
23.10.2017;00:00-01:00;504;23.10.2017;0;504
23.10.2017;01:00-02:00;486;23.10.2017;1;486
23.10.2017;02:00-03:00;478;23.10.2017;2;478
23.10.2017;03:00-04:00;476;23.10.2017;3;476
23.10.2017;04:00-05:00;483;23.10.2017;4;483
23.10.2017;05:00-06:00;507;23.10.2017;5;507
23.10.2017;06:00-07:00;560;23.10.2017;6;560
23.10.2017;07:00-08:00;611;23.10.2017;7;611
23.10.2017;08:00-09:00;657;23.10.2017;8;657
23.10.2017;09:00-10:00;689;23.10.2017;9;689
23.10.2017;10:00-11:00;693;23.10.2017;10;693
23.10.2017;11:00-12:00;691;23.10.2017;11;691
23.10.2017;12:00-13:00;675;23.10.2017;12;675
23.10.2017;13:00-14:00;684;23.10.2017;13;684
23.10.2017;14:00-15:00;679;23.10.2017;14;679
23.10.2017;15:00-16:00;679;23.10.2017;15;679
23.10.2017;16:00-17:00;675;23.10.2017;16;675
23.10.2017;17:00-18:00;696;23.10.2017;17;696
23.10.2017;18:00-19:00;719;23.10.2017;18;719
23.10.2017;19:00-20:00;708;23.10.2017;19;708
23.10.2017;20:00-21:00;689;23.10.2017;20;689
23.10.2017;21:00-22:00;659;23.10.2017;21;659
23.10.2017;22:00-23:00;612;23.10.2017;22;612
23.10.2017;23:00-24:00;565;23.10.2017;23;565
24.10.2017;00:00-01:00;528;24.10.2017;0;528
24.10.2017;01:00-02:00;508;24.10.2017;1;508
24.10.2017;02:00-03:00;499;24.10.2017;2;499
24.10.2017;03:00-04:00;494;24.10.2017;3;494
24.10.2017;04:00-05:00;501;24.10.2017;4;501
24.10.2017;05:00-06:00;524;24.10.2017;5;524
24.10.2017;06:00-07:00;573;24.10.2017;6;573
24.10.2017;07:00-08:00;625;24.10.2017;7;625
24.10.2017;08:00-09:00;674;24.10.2017;8;674
24.10.2017;09:00-10:00;704;24.10.2017;9;704
24.10.2017;10:00-11:00;702;24.10.2017;10;702
24.10.2017;11:00-12:00;698;24.10.2017;11;698
24.10.2017;12:00-13:00;684;24.10.2017;12;684
24.10.2017;13:00-14:00;693;24.10.2017;13;693
24.10.2017;14:00-15:00;691;24.10.2017;14;691
24.10.2017;15:00-16:00;689;24.10.2017;15;689
24.10.2017;16:00-17:00;683;24.10.2017;16;683
24.10.2017;17:00-18:00;702;24.10.2017;17;702
24.10.2017;18:00-19:00;725;24.10.2017;18;725
24.10.2017;19:00-20:00;713;24.10.2017;19;713
24.10.2017;20:00-21:00;694;24.10.2017;20;694
24.10.2017;21:00-22:00;665;24.10.2017;21;665
24.10.2017;22:00-23:00;618;24.10.2017;22;618
24.10.2017;23:00-24:00;572;24.10.2017;23;572
25.10.2017;00:00-01:00;537;25.10.2017;0;537
25.10.2017;01:00-02:00;514;25.10.2017;1;514
25.10.2017;02:00-03:00;506;25.10.2017;2;506
25.10.2017;03:00-04:00;504;25.10.2017;3;504
25.10.2017;04:00-05:00;510;25.10.2017;4;510
25.10.2017;05:00-06:00;530;25.10.2017;5;530
25.10.2017;06:00-07:00;584;25.10.2017;6;584
25.10.2017;07:00-08:00;635;25.10.2017;7;635
25.10.2017;08:00-09:00;684;25.10.2017;8;684
25.10.2017;09:00-10:00;717;25.10.2017;9;717
25.10.2017;10:00-11:00;709;25.10.2017;10;709
25.10.2017;11:00-12:00;704;25.10.2017;11;704
25.10.2017;12:00-13:00;687;25.10.2017;12;687
25.10.2017;13:00-14:00;699;25.10.2017;13;699
25.10.2017;14:00-15:00;693;25.10.2017;14;693
25.10.2017;15:00-16:00;691;25.10.2017;15;691
25.10.2017;16:00-17:00;689;25.10.2017;16;689
25.10.2017;17:00-18:00;711;25.10.2017;17;711
25.10.2017;18:00-19:00;732;25.10.2017;18;732
25.10.2017;19:00-20:00;719;25.10.2017;19;719
25.10.2017;20:00-21:00;704;25.10.2017;20;704
25.10.2017;21:00-22:00;673;25.10.2017;21;673
25.10.2017;22:00-23:00;624;25.10.2017;22;624
25.10.2017;23:00-24:00;579;25.10.2017;23;579
26.10.2017;00:00-01:00;541;26.10.2017;0;541
26.10.2017;01:00-02:00;519;26.10.2017;1;519
26.10.2017;02:00-03:00;510;26.10.2017;2;510
26.10.2017;03:00-04:00;508;26.10.2017;3;508
26.10.2017;04:00-05:00;513;26.10.2017;4;513
26.10.2017;05:00-06:00;534;26.10.2017;5;534
26.10.2017;06:00-07:00;585;26.10.2017;6;585
26.10.2017;07:00-08:00;642;26.10.2017;7;642
26.10.2017;08:00-09:00;692;26.10.2017;8;692
26.10.2017;09:00-10:00;727;26.10.2017;9;727
26.10.2017;10:00-11:00;727;26.10.2017;10;727
26.10.2017;11:00-12:00;720;26.10.2017;11;720
26.10.2017;12:00-13:00;701;26.10.2017;12;701
26.10.2017;13:00-14:00;711;26.10.2017;13;711
26.10.2017;14:00-15:00;710;26.10.2017;14;710
26.10.2017;15:00-16:00;708;26.10.2017;15;708
26.10.2017;16:00-17:00;711;26.10.2017;16;711
26.10.2017;17:00-18:00;732;26.10.2017;17;732
26.10.2017;18:00-19:00;747;26.10.2017;18;747
26.10.2017;19:00-20:00;736;26.10.2017;19;736
26.10.2017;20:00-21:00;718;26.10.2017;20;718
26.10.2017;21:00-22:00;687;26.10.2017;21;687
26.10.2017;22:00-23:00;634;26.10.2017;22;634
26.10.2017;23:00-24:00;585;26.10.2017;23;585
27.10.2017;00:00-01:00;546;27.10.2017;0;546
27.10.2017;01:00-02:00;523;27.10.2017;1;523
27.10.2017;02:00-03:00;515;27.10.2017;2;515
27.10.2017;03:00-04:00;511;27.10.2017;3;511
27.10.2017;04:00-05:00;518;27.10.2017;4;518
27.10.2017;05:00-06:00;537;27.10.2017;5;537
27.10.2017;06:00-07:00;587;27.10.2017;6;587
27.10.2017;07:00-08:00;640;27.10.2017;7;640
27.10.2017;08:00-09:00;684;27.10.2017;8;684
27.10.2017;09:00-10:00;716;27.10.2017;9;716
27.10.2017;10:00-11:00;715;27.10.2017;10;715
27.10.2017;11:00-12:00;710;27.10.2017;11;710
27.10.2017;12:00-13:00;694;27.10.2017;12;694
27.10.2017;13:00-14:00;701;27.10.2017;13;701
27.10.2017;14:00-15:00;699;27.10.2017;14;699
27.10.2017;15:00-16:00;697;27.10.2017;15;697
27.10.2017;16:00-17:00;693;27.10.2017;16;693
27.10.2017;17:00-18:00;719;27.10.2017;17;719
27.10.2017;18:00-19:00;734;27.10.2017;18;734
27.10.2017;19:00-20:00;718;27.10.2017;19;718
27.10.2017;20:00-21:00;704;27.10.2017;20;704
27.10.2017;21:00-22:00;674;27.10.2017;21;674
27.10.2017;22:00-23:00;630;27.10.2017;22;630
27.10.2017;23:00-24:00;586;27.10.2017;23;586
28.10.2017;00:00-01:00;553;28.10.2017;0;553
28.10.2017;01:00-02:00;530;28.10.2017;1;530
28.10.2017;02:00-03:00;518;28.10.2017;2;518
28.10.2017;03:00-04:00;511;28.10.2017;3;511
28.10.2017;04:00-05:00;511;28.10.2017;4;511
28.10.2017;05:00-06:00;519;28.10.2017;5;519
28.10.2017;06:00-07:00;538;28.10.2017;6;538
28.10.2017;07:00-08:00;561;28.10.2017;7;561
28.10.2017;08:00-09:00;595;28.10.2017;8;595
28.10.2017;09:00-10:00;632;28.10.2017;9;632
28.10.2017;10:00-11:00;645;28.10.2017;10;645
28.10.2017;11:00-12:00;651;28.10.2017;11;651
28.10.2017;12:00-13:00;646;28.10.2017;12;646
28.10.2017;13:00-14:00;644;28.10.2017;13;644
28.10.2017;14:00-15:00;640;28.10.2017;14;640
28.10.2017;15:00-16:00;641;28.10.2017;15;641
28.10.2017;16:00-17:00;650;28.10.2017;16;650
28.10.2017;17:00-18:00;685;28.10.2017;17;685
28.10.2017;18:00-19:00;696;28.10.2017;18;696
28.10.2017;19:00-20:00;682;28.10.2017;19;682
28.10.2017;20:00-21:00;665;28.10.2017;20;665
28.10.2017;21:00-22:00;640;28.10.2017;21;640
28.10.2017;22:00-23:00;602;28.10.2017;22;602
28.10.2017;23:00-24:00;564;28.10.2017;23;564
29.10.2017;00:00-01:00;532;29.10.2017;0;532
29.10.2017;01:00-02:00;507;29.10.2017;1;507
29.10.2017;02:00-03:00;494;29.10.2017;2;494
29.10.2017;03:00-04:00;489;29.10.2017;3;489
29.10.2017;04:00-05:00;488;29.10.2017;4;488
29.10.2017;05:00-06:00;498;29.10.2017;5;498
29.10.2017;06:00-07:00;513;29.10.2017;6;513
29.10.2017;07:00-08:00;526;29.10.2017;7;526
29.10.2017;08:00-09:00;555;29.10.2017;8;555
29.10.2017;09:00-10:00;592;29.10.2017;9;592
29.10.2017;10:00-11:00;608;29.10.2017;10;608
29.10.2017;11:00-12:00;611;29.10.2017;11;611
29.10.2017;12:00-13:00;612;29.10.2017;12;612
29.10.2017;13:00-14:00;610;29.10.2017;13;610
29.10.2017;14:00-15:00;608;29.10.2017;14;608
29.10.2017;15:00-16:00;606;29.10.2017;15;606
29.10.2017;16:00-17:00;617;29.10.2017;16;617
29.10.2017;17:00-18:00;654;29.10.2017;17;654
29.10.2017;18:00-19:00;668;29.10.2017;18;668
29.10.2017;19:00-20:00;657;29.10.2017;19;657
29.10.2017;20:00-21:00;643;29.10.2017;20;643
29.10.2017;21:00-22:00;619;29.10.2017;21;619
29.10.2017;22:00-23:00;578;29.10.2017;22;578
29.10.2017;23:00-24:00;538;29.10.2017;23;538
30.10.2017;00:00-01:00;504;30.10.2017;0;504
30.10.2017;01:00-02:00;483;30.10.2017;1;483
30.10.2017;02:00-03:00;473;30.10.2017;2;473
30.10.2017;03:00-04:00;470;30.10.2017;3;470
30.10.2017;04:00-05:00;474;30.10.2017;4;474
30.10.2017;05:00-06:00;496;30.10.2017;5;496
30.10.2017;06:00-07:00;545;30.10.2017;6;545
30.10.2017;07:00-08:00;597;30.10.2017;7;597
30.10.2017;08:00-09:00;649;30.10.2017;8;649
30.10.2017;09:00-10:00;689;30.10.2017;9;689
30.10.2017;10:00-11:00;693;30.10.2017;10;693
30.10.2017;11:00-12:00;691;30.10.2017;11;691
30.10.2017;12:00-13:00;667;30.10.2017;12;667
30.10.2017;13:00-14:00;678;30.10.2017;13;678
30.10.2017;14:00-15:00;678;30.10.2017;14;678
30.10.2017;15:00-16:00;675;30.10.2017;15;675
