Дата;Местное время Тверь;Потребление факт, МВтч;DATE;HOUR;FACT
05.07.2016;11:00-12:00;527;05.07.2016;11;527
05.07.2016;12:00-13:00;513;05.07.2016;12;513
05.07.2016;13:00-14:00;522;05.07.2016;13;522
05.07.2016;14:00-15:00;517;05.07.2016;14;517
05.07.2016;15:00-16:00;508;05.07.2016;15;508
05.07.2016;16:00-17:00;493;05.07.2016;16;493
05.07.2016;17:00-18:00;476;05.07.2016;17;476
05.07.2016;18:00-19:00;472;05.07.2016;18;472
05.07.2016;19:00-20:00;476;05.07.2016;19;476
05.07.2016;20:00-21:00;481;05.07.2016;20;481
05.07.2016;21:00-22:00;493;05.07.2016;21;493
05.07.2016;22:00-23:00;486;05.07.2016;22;486
05.07.2016;23:00-24:00;444;05.07.2016;23;444
06.07.2016;00:00-01:00;394;06.07.2016;0;394
06.07.2016;01:00-02:00;362;06.07.2016;1;362
06.07.2016;02:00-03:00;348;06.07.2016;2;348
06.07.2016;03:00-04:00;331;06.07.2016;3;331
06.07.2016;04:00-05:00;324;06.07.2016;4;324
06.07.2016;05:00-06:00;335;06.07.2016;5;335
06.07.2016;06:00-07:00;373;06.07.2016;6;373
06.07.2016;07:00-08:00;426;06.07.2016;7;426
06.07.2016;08:00-09:00;490;06.07.2016;8;490
06.07.2016;09:00-10:00;518;06.07.2016;9;518
06.07.2016;10:00-11:00;523;06.07.2016;10;523
06.07.2016;11:00-12:00;520;06.07.2016;11;520
06.07.2016;12:00-13:00;511;06.07.2016;12;511
06.07.2016;13:00-14:00;526;06.07.2016;13;526
06.07.2016;14:00-15:00;522;06.07.2016;14;522
06.07.2016;15:00-16:00;517;06.07.2016;15;517
06.07.2016;16:00-17:00;501;06.07.2016;16;501
06.07.2016;17:00-18:00;484;06.07.2016;17;484
06.07.2016;18:00-19:00;481;06.07.2016;18;481
06.07.2016;19:00-20:00;483;06.07.2016;19;483
06.07.2016;20:00-21:00;489;06.07.2016;20;489
06.07.2016;21:00-22:00;501;06.07.2016;21;501
06.07.2016;22:00-23:00;499;06.07.2016;22;499
06.07.2016;23:00-24:00;446;06.07.2016;23;446
07.07.2016;00:00-01:00;396;07.07.2016;0;396
07.07.2016;01:00-02:00;368;07.07.2016;1;368
07.07.2016;02:00-03:00;354;07.07.2016;2;354
07.07.2016;03:00-04:00;336;07.07.2016;3;336
07.07.2016;04:00-05:00;328;07.07.2016;4;328
07.07.2016;05:00-06:00;341;07.07.2016;5;341
07.07.2016;06:00-07:00;375;07.07.2016;6;375
07.07.2016;07:00-08:00;428;07.07.2016;7;428
07.07.2016;08:00-09:00;493;07.07.2016;8;493
07.07.2016;09:00-10:00;527;07.07.2016;9;527
07.07.2016;10:00-11:00;538;07.07.2016;10;538
07.07.2016;11:00-12:00;534;07.07.2016;11;534
07.07.2016;12:00-13:00;520;07.07.2016;12;520
07.07.2016;13:00-14:00;532;07.07.2016;13;532
07.07.2016;14:00-15:00;528;07.07.2016;14;528
07.07.2016;15:00-16:00;517;07.07.2016;15;517
07.07.2016;16:00-17:00;504;07.07.2016;16;504
07.07.2016;17:00-18:00;487;07.07.2016;17;487
07.07.2016;18:00-19:00;488;07.07.2016;18;488
07.07.2016;19:00-20:00;493;07.07.2016;19;493
07.07.2016;20:00-21:00;497;07.07.2016;20;497
07.07.2016;21:00-22:00;507;07.07.2016;21;507
07.07.2016;22:00-23:00;503;07.07.2016;22;503
07.07.2016;23:00-24:00;458;07.07.2016;23;458
08.07.2016;00:00-01:00;404;08.07.2016;0;404
08.07.2016;01:00-02:00;375;08.07.2016;1;375
08.07.2016;02:00-03:00;359;08.07.2016;2;359
08.07.2016;03:00-04:00;342;08.07.2016;3;342
08.07.2016;04:00-05:00;333;08.07.2016;4;333
08.07.2016;05:00-06:00;343;08.07.2016;5;343
08.07.2016;06:00-07:00;378;08.07.2016;6;378
08.07.2016;07:00-08:00;427;08.07.2016;7;427
08.07.2016;08:00-09:00;491;08.07.2016;8;491
08.07.2016;09:00-10:00;528;08.07.2016;9;528
08.07.2016;10:00-11:00;542;08.07.2016;10;542
08.07.2016;11:00-12:00;538;08.07.2016;11;538
08.07.2016;12:00-13:00;524;08.07.2016;12;524
08.07.2016;13:00-14:00;533;08.07.2016;13;533
08.07.2016;14:00-15:00;531;08.07.2016;14;531
08.07.2016;15:00-16:00;519;08.07.2016;15;519
08.07.2016;16:00-17:00;505;08.07.2016;16;505
08.07.2016;17:00-18:00;495;08.07.2016;17;495
08.07.2016;18:00-19:00;498;08.07.2016;18;498
08.07.2016;19:00-20:00;505;08.07.2016;19;505
08.07.2016;20:00-21:00;513;08.07.2016;20;513
08.07.2016;21:00-22:00;519;08.07.2016;21;519
08.07.2016;22:00-23:00;510;08.07.2016;22;510
08.07.2016;23:00-24:00;463;08.07.2016;23;463
09.07.2016;00:00-01:00;414;09.07.2016;0;414
09.07.2016;01:00-02:00;382;09.07.2016;1;382
09.07.2016;02:00-03:00;367;09.07.2016;2;367
09.07.2016;03:00-04:00;351;09.07.2016;3;351
09.07.2016;04:00-05:00;336;09.07.2016;4;336
09.07.2016;05:00-06:00;337;09.07.2016;5;337
09.07.2016;06:00-07:00;353;09.07.2016;6;353
09.07.2016;07:00-08:00;381;09.07.2016;7;381
09.07.2016;08:00-09:00;427;09.07.2016;8;427
09.07.2016;09:00-10:00;461;09.07.2016;9;461
09.07.2016;10:00-11:00;475;09.07.2016;10;475
09.07.2016;11:00-12:00;474;09.07.2016;11;474
09.07.2016;12:00-13:00;467;09.07.2016;12;467
09.07.2016;13:00-14:00;466;09.07.2016;13;466
09.07.2016;14:00-15:00;461;09.07.2016;14;461
09.07.2016;15:00-16:00;453;09.07.2016;15;453
09.07.2016;16:00-17:00;448;09.07.2016;16;448
09.07.2016;17:00-18:00;447;09.07.2016;17;447
09.07.2016;18:00-19:00;445;09.07.2016;18;445
09.07.2016;19:00-20:00;446;09.07.2016;19;446
09.07.2016;20:00-21:00;457;09.07.2016;20;457
09.07.2016;21:00-22:00;476;09.07.2016;21;476
09.07.2016;22:00-23:00;483;09.07.2016;22;483
09.07.2016;23:00-24:00;445;09.07.2016;23;445
10.07.2016;00:00-01:00;394;10.07.2016;0;394
10.07.2016;01:00-02:00;360;10.07.2016;1;360
10.07.2016;02:00-03:00;343;10.07.2016;2;343
10.07.2016;03:00-04:00;322;10.07.2016;3;322
10.07.2016;04:00-05:00;311;10.07.2016;4;311
10.07.2016;05:00-06:00;314;10.07.2016;5;314
10.07.2016;06:00-07:00;328;10.07.2016;6;328
10.07.2016;07:00-08:00;353;10.07.2016;7;353
10.07.2016;08:00-09:00;396;10.07.2016;8;396
10.07.2016;09:00-10:00;433;10.07.2016;9;433
10.07.2016;10:00-11:00;450;10.07.2016;10;450
10.07.2016;11:00-12:00;452;10.07.2016;11;452
10.07.2016;12:00-13:00;448;10.07.2016;12;448
10.07.2016;13:00-14:00;446;10.07.2016;13;446
10.07.2016;14:00-15:00;443;10.07.2016;14;443
10.07.2016;15:00-16:00;439;10.07.2016;15;439
10.07.2016;16:00-17:00;438;10.07.2016;16;438
10.07.2016;17:00-18:00;441;10.07.2016;17;441
10.07.2016;18:00-19:00;448;10.07.2016;18;448
10.07.2016;19:00-20:00;455;10.07.2016;19;455
10.07.2016;20:00-21:00;464;10.07.2016;20;464
10.07.2016;21:00-22:00;475;10.07.2016;21;475
10.07.2016;22:00-23:00;474;10.07.2016;22;474
10.07.2016;23:00-24:00;431;10.07.2016;23;431
11.07.2016;00:00-01:00;386;11.07.2016;0;386
11.07.2016;01:00-02:00;355;11.07.2016;1;355
11.07.2016;02:00-03:00;341;11.07.2016;2;341
11.07.2016;03:00-04:00;322;11.07.2016;3;322
11.07.2016;04:00-05:00;312;11.07.2016;4;312
11.07.2016;05:00-06:00;322;11.07.2016;5;322
11.07.2016;06:00-07:00;358;11.07.2016;6;358
11.07.2016;07:00-08:00;414;11.07.2016;7;414
11.07.2016;08:00-09:00;486;11.07.2016;8;486
11.07.2016;09:00-10:00;522;11.07.2016;9;522
11.07.2016;10:00-11:00;538;11.07.2016;10;538
11.07.2016;11:00-12:00;537;11.07.2016;11;537
11.07.2016;12:00-13:00;525;11.07.2016;12;525
11.07.2016;13:00-14:00;536;11.07.2016;13;536
11.07.2016;14:00-15:00;529;11.07.2016;14;529
11.07.2016;15:00-16:00;520;11.07.2016;15;520
11.07.2016;16:00-17:00;500;11.07.2016;16;500
11.07.2016;17:00-18:00;482;11.07.2016;17;482
11.07.2016;18:00-19:00;482;11.07.2016;18;482
11.07.2016;19:00-20:00;481;11.07.2016;19;481
11.07.2016;20:00-21:00;489;11.07.2016;20;489
11.07.2016;21:00-22:00;510;11.07.2016;21;510
11.07.2016;22:00-23:00;508;11.07.2016;22;508
11.07.2016;23:00-24:00;447;11.07.2016;23;447
12.07.2016;00:00-01:00;395;12.07.2016;0;395
12.07.2016;01:00-02:00;363;12.07.2016;1;363
12.07.2016;02:00-03:00;347;12.07.2016;2;347
12.07.2016;03:00-04:00;337;12.07.2016;3;337
12.07.2016;04:00-05:00;327;12.07.2016;4;327
12.07.2016;05:00-06:00;336;12.07.2016;5;336
12.07.2016;06:00-07:00;372;12.07.2016;6;372
12.07.2016;07:00-08:00;425;12.07.2016;7;425
12.07.2016;08:00-09:00;493;12.07.2016;8;493
12.07.2016;09:00-10:00;529;12.07.2016;9;529
12.07.2016;10:00-11:00;542;12.07.2016;10;542
12.07.2016;11:00-12:00;541;12.07.2016;11;541
12.07.2016;12:00-13:00;528;12.07.2016;12;528
12.07.2016;13:00-14:00;543;12.07.2016;13;543
12.07.2016;14:00-15:00;539;12.07.2016;14;539
12.07.2016;15:00-16:00;531;12.07.2016;15;531
12.07.2016;16:00-17:00;516;12.07.2016;16;516
12.07.2016;17:00-18:00;496;12.07.2016;17;496
12.07.2016;18:00-19:00;491;12.07.2016;18;491
12.07.2016;19:00-20:00;490;12.07.2016;19;490
12.07.2016;20:00-21:00;495;12.07.2016;20;495
12.07.2016;21:00-22:00;510;12.07.2016;21;510
12.07.2016;22:00-23:00;508;12.07.2016;22;508
12.07.2016;23:00-24:00;454;12.07.2016;23;454
13.07.2016;00:00-01:00;403;13.07.2016;0;403
13.07.2016;01:00-02:00;367;13.07.2016;1;367
13.07.2016;02:00-03:00;354;13.07.2016;2;354
13.07.2016;03:00-04:00;338;13.07.2016;3;338
13.07.2016;04:00-05:00;324;13.07.2016;4;324
13.07.2016;05:00-06:00;334;13.07.2016;5;334
13.07.2016;06:00-07:00;369;13.07.2016;6;369
13.07.2016;07:00-08:00;422;13.07.2016;7;422
13.07.2016;08:00-09:00;491;13.07.2016;8;491
13.07.2016;09:00-10:00;531;13.07.2016;9;531
13.07.2016;10:00-11:00;539;13.07.2016;10;539
13.07.2016;11:00-12:00;536;13.07.2016;11;536
13.07.2016;12:00-13:00;524;13.07.2016;12;524
13.07.2016;13:00-14:00;534;13.07.2016;13;534
13.07.2016;14:00-15:00;528;13.07.2016;14;528
13.07.2016;15:00-16:00;517;13.07.2016;15;517
13.07.2016;16:00-17:00;501;13.07.2016;16;501
13.07.2016;17:00-18:00;486;13.07.2016;17;486
13.07.2016;18:00-19:00;486;13.07.2016;18;486
13.07.2016;19:00-20:00;490;13.07.2016;19;490
13.07.2016;20:00-21:00;505;13.07.2016;20;505
13.07.2016;21:00-22:00;515;13.07.2016;21;515
13.07.2016;22:00-23:00;488;13.07.2016;22;488
13.07.2016;23:00-24:00;427;13.07.2016;23;427
14.07.2016;00:00-01:00;384;14.07.2016;0;384
14.07.2016;01:00-02:00;361;14.07.2016;1;361
14.07.2016;02:00-03:00;343;14.07.2016;2;343
14.07.2016;03:00-04:00;329;14.07.2016;3;329
14.07.2016;04:00-05:00;324;14.07.2016;4;324
14.07.2016;05:00-06:00;335;14.07.2016;5;335
14.07.2016;06:00-07:00;372;14.07.2016;6;372
14.07.2016;07:00-08:00;426;14.07.2016;7;426
14.07.2016;08:00-09:00;498;14.07.2016;8;498
14.07.2016;09:00-10:00;537;14.07.2016;9;537
14.07.2016;10:00-11:00;545;14.07.2016;10;545
14.07.2016;11:00-12:00;542;14.07.2016;11;542
14.07.2016;12:00-13:00;528;14.07.2016;12;528
14.07.2016;13:00-14:00;539;14.07.2016;13;539
14.07.2016;14:00-15:00;536;14.07.2016;14;536
14.07.2016;15:00-16:00;525;14.07.2016;15;525
14.07.2016;16:00-17:00;514;14.07.2016;16;514
14.07.2016;17:00-18:00;497;14.07.2016;17;497
14.07.2016;18:00-19:00;491;14.07.2016;18;491
14.07.2016;19:00-20:00;488;14.07.2016;19;488
14.07.2016;20:00-21:00;489;14.07.2016;20;489
14.07.2016;21:00-22:00;505;14.07.2016;21;505
14.07.2016;22:00-23:00;506;14.07.2016;22;506
14.07.2016;23:00-24:00;453;14.07.2016;23;453
15.07.2016;00:00-01:00;402;15.07.2016;0;402
15.07.2016;01:00-02:00;367;15.07.2016;1;367
15.07.2016;02:00-03:00;351;15.07.2016;2;351
15.07.2016;03:00-04:00;337;15.07.2016;3;337
15.07.2016;04:00-05:00;324;15.07.2016;4;324
15.07.2016;05:00-06:00;327;15.07.2016;5;327
15.07.2016;06:00-07:00;363;15.07.2016;6;363
15.07.2016;07:00-08:00;412;15.07.2016;7;412
15.07.2016;08:00-09:00;478;15.07.2016;8;478
15.07.2016;09:00-10:00;520;15.07.2016;9;520
15.07.2016;10:00-11:00;532;15.07.2016;10;532
15.07.2016;11:00-12:00;534;15.07.2016;11;534
15.07.2016;12:00-13:00;527;15.07.2016;12;527
15.07.2016;13:00-14:00;538;15.07.2016;13;538
15.07.2016;14:00-15:00;533;15.07.2016;14;533
15.07.2016;15:00-16:00;523;15.07.2016;15;523
15.07.2016;16:00-17:00;510;15.07.2016;16;510
15.07.2016;17:00-18:00;499;15.07.2016;17;499
15.07.2016;18:00-19:00;495;15.07.2016;18;495
15.07.2016;19:00-20:00;491;15.07.2016;19;491
15.07.2016;20:00-21:00;491;15.07.2016;20;491
15.07.2016;21:00-22:00;510;15.07.2016;21;510
15.07.2016;22:00-23:00;515;15.07.2016;22;515
15.07.2016;23:00-24:00;461;15.07.2016;23;461
16.07.2016;00:00-01:00;412;16.07.2016;0;412
16.07.2016;01:00-02:00;381;16.07.2016;1;381
16.07.2016;02:00-03:00;361;16.07.2016;2;361
16.07.2016;03:00-04:00;341;16.07.2016;3;341
16.07.2016;04:00-05:00;323;16.07.2016;4;323
16.07.2016;05:00-06:00;327;16.07.2016;5;327
16.07.2016;06:00-07:00;345;16.07.2016;6;345
16.07.2016;07:00-08:00;376;16.07.2016;7;376
16.07.2016;08:00-09:00;425;16.07.2016;8;425
16.07.2016;09:00-10:00;463;16.07.2016;9;463
16.07.2016;10:00-11:00;478;16.07.2016;10;478
16.07.2016;11:00-12:00;479;16.07.2016;11;479
16.07.2016;12:00-13:00;473;16.07.2016;12;473
16.07.2016;13:00-14:00;470;16.07.2016;13;470
16.07.2016;14:00-15:00;463;16.07.2016;14;463
16.07.2016;15:00-16:00;451;16.07.2016;15;451
16.07.2016;16:00-17:00;443;16.07.2016;16;443
16.07.2016;17:00-18:00;439;16.07.2016;17;439
16.07.2016;18:00-19:00;446;16.07.2016;18;446
16.07.2016;19:00-20:00;439;16.07.2016;19;439
16.07.2016;20:00-21:00;447;16.07.2016;20;447
16.07.2016;21:00-22:00;471;16.07.2016;21;471
16.07.2016;22:00-23:00;480;16.07.2016;22;480
16.07.2016;23:00-24:00;436;16.07.2016;23;436
17.07.2016;00:00-01:00;392;17.07.2016;0;392
17.07.2016;01:00-02:00;359;17.07.2016;1;359
17.07.2016;02:00-03:00;340;17.07.2016;2;340
17.07.2016;03:00-04:00;322;17.07.2016;3;322
17.07.2016;04:00-05:00;303;17.07.2016;4;303
17.07.2016;05:00-06:00;306;17.07.2016;5;306
17.07.2016;06:00-07:00;323;17.07.2016;6;323
17.07.2016;07:00-08:00;350;17.07.2016;7;350
17.07.2016;08:00-09:00;397;17.07.2016;8;397
17.07.2016;09:00-10:00;437;17.07.2016;9;437
17.07.2016;10:00-11:00;456;17.07.2016;10;456
17.07.2016;11:00-12:00;459;17.07.2016;11;459
17.07.2016;12:00-13:00;458;17.07.2016;12;458
17.07.2016;13:00-14:00;457;17.07.2016;13;457
17.07.2016;14:00-15:00;445;17.07.2016;14;445
17.07.2016;15:00-16:00;446;17.07.2016;15;446
17.07.2016;16:00-17:00;444;17.07.2016;16;444
17.07.2016;17:00-18:00;443;17.07.2016;17;443
17.07.2016;18:00-19:00;445;17.07.2016;18;445
17.07.2016;19:00-20:00;449;17.07.2016;19;449
17.07.2016;20:00-21:00;461;17.07.2016;20;461
17.07.2016;21:00-22:00;486;17.07.2016;21;486
17.07.2016;22:00-23:00;483;17.07.2016;22;483
17.07.2016;23:00-24:00;430;17.07.2016;23;430
18.07.2016;00:00-01:00;380;18.07.2016;0;380
18.07.2016;01:00-02:00;350;18.07.2016;1;350
18.07.2016;02:00-03:00;335;18.07.2016;2;335
18.07.2016;03:00-04:00;323;18.07.2016;3;323
18.07.2016;04:00-05:00;310;18.07.2016;4;310
18.07.2016;05:00-06:00;322;18.07.2016;5;322
18.07.2016;06:00-07:00;361;18.07.2016;6;361
18.07.2016;07:00-08:00;418;18.07.2016;7;418
18.07.2016;08:00-09:00;484;18.07.2016;8;484
18.07.2016;09:00-10:00;528;18.07.2016;9;528
18.07.2016;10:00-11:00;542;18.07.2016;10;542
18.07.2016;11:00-12:00;543;18.07.2016;11;543
18.07.2016;12:00-13:00;529;18.07.2016;12;529
18.07.2016;13:00-14:00;541;18.07.2016;13;541
18.07.2016;14:00-15:00;541;18.07.2016;14;541
18.07.2016;15:00-16:00;531;18.07.2016;15;531
18.07.2016;16:00-17:00;516;18.07.2016;16;516
18.07.2016;17:00-18:00;498;18.07.2016;17;498
18.07.2016;18:00-19:00;493;18.07.2016;18;493
18.07.2016;19:00-20:00;492;18.07.2016;19;492
18.07.2016;20:00-21:00;497;18.07.2016;20;497
18.07.2016;21:00-22:00;519;18.07.2016;21;519
18.07.2016;22:00-23:00;504;18.07.2016;22;504
18.07.2016;23:00-24:00;447;18.07.2016;23;447
19.07.2016;00:00-01:00;398;19.07.2016;0;398
19.07.2016;01:00-02:00;353;19.07.2016;1;353
19.07.2016;02:00-03:00;343;19.07.2016;2;343
19.07.2016;03:00-04:00;334;19.07.2016;3;334
19.07.2016;04:00-05:00;324;19.07.2016;4;324
19.07.2016;05:00-06:00;330;19.07.2016;5;330
19.07.2016;06:00-07:00;356;19.07.2016;6;356
19.07.2016;07:00-08:00;409;19.07.2016;7;409
19.07.2016;08:00-09:00;482;19.07.2016;8;482
19.07.2016;09:00-10:00;531;19.07.2016;9;531
19.07.2016;10:00-11:00;548;19.07.2016;10;548
19.07.2016;11:00-12:00;550;19.07.2016;11;550
19.07.2016;12:00-13:00;538;19.07.2016;12;538
19.07.2016;13:00-14:00;550;19.07.2016;13;550
19.07.2016;14:00-15:00;548;19.07.2016;14;548
19.07.2016;15:00-16:00;537;19.07.2016;15;537
19.07.2016;16:00-17:00;519;19.07.2016;16;519
19.07.2016;17:00-18:00;505;19.07.2016;17;505
19.07.2016;18:00-19:00;503;19.07.2016;18;503
19.07.2016;19:00-20:00;508;19.07.2016;19;508
19.07.2016;20:00-21:00;517;19.07.2016;20;517
19.07.2016;21:00-22:00;529;19.07.2016;21;529
19.07.2016;22:00-23:00;505;19.07.2016;22;505
19.07.2016;23:00-24:00;446;19.07.2016;23;446
20.07.2016;00:00-01:00;398;20.07.2016;0;398
20.07.2016;01:00-02:00;370;20.07.2016;1;370
20.07.2016;02:00-03:00;354;20.07.2016;2;354
20.07.2016;03:00-04:00;344;20.07.2016;3;344
20.07.2016;04:00-05:00;330;20.07.2016;4;330
20.07.2016;05:00-06:00;333;20.07.2016;5;333
20.07.2016;06:00-07:00;369;20.07.2016;6;369
20.07.2016;07:00-08:00;419;20.07.2016;7;419
20.07.2016;08:00-09:00;488;20.07.2016;8;488
20.07.2016;09:00-10:00;533;20.07.2016;9;533
20.07.2016;10:00-11:00;545;20.07.2016;10;545
20.07.2016;11:00-12:00;539;20.07.2016;11;539
20.07.2016;12:00-13:00;537;20.07.2016;12;537
20.07.2016;13:00-14:00;548;20.07.2016;13;548
20.07.2016;14:00-15:00;534;20.07.2016;14;534
20.07.2016;15:00-16:00;523;20.07.2016;15;523
20.07.2016;16:00-17:00;503;20.07.2016;16;503
20.07.2016;17:00-18:00;487;20.07.2016;17;487
20.07.2016;18:00-19:00;484;20.07.2016;18;484
20.07.2016;19:00-20:00;489;20.07.2016;19;489
20.07.2016;20:00-21:00;502;20.07.2016;20;502
20.07.2016;21:00-22:00;517;20.07.2016;21;517
20.07.2016;22:00-23:00;503;20.07.2016;22;503
20.07.2016;23:00-24:00;450;20.07.2016;23;450
21.07.2016;00:00-01:00;400;21.07.2016;0;400
21.07.2016;01:00-02:00;368;21.07.2016;1;368
21.07.2016;02:00-03:00;355;21.07.2016;2;355
21.07.2016;03:00-04:00;342;21.07.2016;3;342
21.07.2016;04:00-05:00;331;21.07.2016;4;331
21.07.2016;05:00-06:00;335;21.07.2016;5;335
21.07.2016;06:00-07:00;370;21.07.2016;6;370
21.07.2016;07:00-08:00;419;21.07.2016;7;419
21.07.2016;08:00-09:00;492;21.07.2016;8;492
21.07.2016;09:00-10:00;534;21.07.2016;9;534
21.07.2016;10:00-11:00;540;21.07.2016;10;540
21.07.2016;11:00-12:00;539;21.07.2016;11;539
21.07.2016;12:00-13:00;524;21.07.2016;12;524
21.07.2016;13:00-14:00;531;21.07.2016;13;531
21.07.2016;14:00-15:00;525;21.07.2016;14;525
21.07.2016;15:00-16:00;520;21.07.2016;15;520
21.07.2016;16:00-17:00;505;21.07.2016;16;505
21.07.2016;17:00-18:00;492;21.07.2016;17;492
21.07.2016;18:00-19:00;490;21.07.2016;18;490
21.07.2016;19:00-20:00;486;21.07.2016;19;486
21.07.2016;20:00-21:00;490;21.07.2016;20;490
21.07.2016;21:00-22:00;515;21.07.2016;21;515
21.07.2016;22:00-23:00;508;21.07.2016;22;508
21.07.2016;23:00-24:00;455;21.07.2016;23;455
22.07.2016;00:00-01:00;404;22.07.2016;0;404
22.07.2016;01:00-02:00;371;22.07.2016;1;371
22.07.2016;02:00-03:00;355;22.07.2016;2;355
22.07.2016;03:00-04:00;340;22.07.2016;3;340
22.07.2016;04:00-05:00;326;22.07.2016;4;326
22.07.2016;05:00-06:00;332;22.07.2016;5;332
22.07.2016;06:00-07:00;366;22.07.2016;6;366
22.07.2016;07:00-08:00;416;22.07.2016;7;416
22.07.2016;08:00-09:00;481;22.07.2016;8;481
22.07.2016;09:00-10:00;512;22.07.2016;9;512
22.07.2016;10:00-11:00;515;22.07.2016;10;515
22.07.2016;11:00-12:00;521;22.07.2016;11;521
22.07.2016;12:00-13:00;509;22.07.2016;12;509
22.07.2016;13:00-14:00;517;22.07.2016;13;517
22.07.2016;14:00-15:00;516;22.07.2016;14;516
22.07.2016;15:00-16:00;505;22.07.2016;15;505
22.07.2016;16:00-17:00;492;22.07.2016;16;492
22.07.2016;17:00-18:00;485;22.07.2016;17;485
22.07.2016;18:00-19:00;480;22.07.2016;18;480
22.07.2016;19:00-20:00;485;22.07.2016;19;485
22.07.2016;20:00-21:00;489;22.07.2016;20;489
22.07.2016;21:00-22:00;509;22.07.2016;21;509
22.07.2016;22:00-23:00;497;22.07.2016;22;497
22.07.2016;23:00-24:00;441;22.07.2016;23;441
23.07.2016;00:00-01:00;391;23.07.2016;0;391
23.07.2016;01:00-02:00;364;23.07.2016;1;364
23.07.2016;02:00-03:00;345;23.07.2016;2;345
23.07.2016;03:00-04:00;331;23.07.2016;3;331
23.07.2016;04:00-05:00;314;23.07.2016;4;314
23.07.2016;05:00-06:00;315;23.07.2016;5;315
23.07.2016;06:00-07:00;336;23.07.2016;6;336
23.07.2016;07:00-08:00;365;23.07.2016;7;365
23.07.2016;08:00-09:00;419;23.07.2016;8;419
23.07.2016;09:00-10:00;456;23.07.2016;9;456
23.07.2016;10:00-11:00;473;23.07.2016;10;473
23.07.2016;11:00-12:00;476;23.07.2016;11;476
23.07.2016;12:00-13:00;473;23.07.2016;12;473
23.07.2016;13:00-14:00;474;23.07.2016;13;474
23.07.2016;14:00-15:00;472;23.07.2016;14;472
23.07.2016;15:00-16:00;466;23.07.2016;15;466
23.07.2016;16:00-17:00;462;23.07.2016;16;462
23.07.2016;17:00-18:00;462;23.07.2016;17;462
23.07.2016;18:00-19:00;458;23.07.2016;18;458
23.07.2016;19:00-20:00;463;23.07.2016;19;463
23.07.2016;20:00-21:00;468;23.07.2016;20;468
23.07.2016;21:00-22:00;491;23.07.2016;21;491
23.07.2016;22:00-23:00;485;23.07.2016;22;485
23.07.2016;23:00-24:00;438;23.07.2016;23;438
24.07.2016;00:00-01:00;393;24.07.2016;0;393
24.07.2016;01:00-02:00;364;24.07.2016;1;364
24.07.2016;02:00-03:00;348;24.07.2016;2;348
24.07.2016;03:00-04:00;335;24.07.2016;3;335
24.07.2016;04:00-05:00;317;24.07.2016;4;317
24.07.2016;05:00-06:00;314;24.07.2016;5;314
24.07.2016;06:00-07:00;325;24.07.2016;6;325
24.07.2016;07:00-08:00;354;24.07.2016;7;354
24.07.2016;08:00-09:00;401;24.07.2016;8;401
24.07.2016;09:00-10:00;444;24.07.2016;9;444
24.07.2016;10:00-11:00;463;24.07.2016;10;463
24.07.2016;11:00-12:00;465;24.07.2016;11;465
24.07.2016;12:00-13:00;465;24.07.2016;12;465
24.07.2016;13:00-14:00;466;24.07.2016;13;466
24.07.2016;14:00-15:00;459;24.07.2016;14;459
24.07.2016;15:00-16:00;451;24.07.2016;15;451
24.07.2016;16:00-17:00;449;24.07.2016;16;449
24.07.2016;17:00-18:00;449;24.07.2016;17;449
24.07.2016;18:00-19:00;450;24.07.2016;18;450
24.07.2016;19:00-20:00;454;24.07.2016;19;454
24.07.2016;20:00-21:00;466;24.07.2016;20;466
24.07.2016;21:00-22:00;494;24.07.2016;21;494
24.07.2016;22:00-23:00;482;24.07.2016;22;482
24.07.2016;23:00-24:00;430;24.07.2016;23;430
25.07.2016;00:00-01:00;384;25.07.2016;0;384
25.07.2016;01:00-02:00;356;25.07.2016;1;356
25.07.2016;02:00-03:00;342;25.07.2016;2;342
25.07.2016;03:00-04:00;333;25.07.2016;3;333
25.07.2016;04:00-05:00;316;25.07.2016;4;316
25.07.2016;05:00-06:00;323;25.07.2016;5;323
25.07.2016;06:00-07:00;360;25.07.2016;6;360
25.07.2016;07:00-08:00;414;25.07.2016;7;414
25.07.2016;08:00-09:00;488;25.07.2016;8;488
25.07.2016;09:00-10:00;540;25.07.2016;9;540
25.07.2016;10:00-11:00;557;25.07.2016;10;557
25.07.2016;11:00-12:00;557;25.07.2016;11;557
25.07.2016;12:00-13:00;552;25.07.2016;12;552
25.07.2016;13:00-14:00;562;25.07.2016;13;562
25.07.2016;14:00-15:00;559;25.07.2016;14;559
25.07.2016;15:00-16:00;548;25.07.2016;15;548
25.07.2016;16:00-17:00;533;25.07.2016;16;533
25.07.2016;17:00-18:00;517;25.07.2016;17;517
25.07.2016;18:00-19:00;512;25.07.2016;18;512
25.07.2016;19:00-20:00;509;25.07.2016;19;509
25.07.2016;20:00-21:00;518;25.07.2016;20;518
25.07.2016;21:00-22:00;544;25.07.2016;21;544
25.07.2016;22:00-23:00;523;25.07.2016;22;523
25.07.2016;23:00-24:00;464;25.07.2016;23;464
26.07.2016;00:00-01:00;416;26.07.2016;0;416
26.07.2016;01:00-02:00;382;26.07.2016;1;382
26.07.2016;02:00-03:00;366;26.07.2016;2;366
26.07.2016;03:00-04:00;357;26.07.2016;3;357
26.07.2016;04:00-05:00;342;26.07.2016;4;342
